Actor,Followers,Is_In_IMDB,Score
Jeffrey Wright,140330,0,12.33746705541567
JoaquÃ¢ËÅ¡Ã¢â°Â n Cosio,290294,0,
Sarah Hadland,36201,0,10.251621678712786
JesÃ¢ËÅ¡Ã¢ËÂ«s Ochoa,48808,0,
Clive Ashborn,4496,0,8.730309141296235
Christopher Adamson,158,0,5.176020723941456
Max Baker,9063,0,8.873996193396595
Steve Speirs,1389,0,7.50820491651057
Jonathan Kite,107307,0,10.49309243028171
Armie Hammer,1170139,0,13.329368119551585
William Fichtner,25599,0,10.241510434744542
James Badge Dale,36125,0,9.849724317044705
Tom Wilkinson,4734,0,8.641404001667604
Ruth Wilson,7653,0,8.02012631195084
Barry Pepper,1317,0,7.46737162312707
James Frain,5444,0,8.574021446274292
Mason Cook,75979,0,11.284705192573998
W. Earl Brown,6997,0,8.29892227668301
Gil Birmingham,72909,0,9.539352973870962
Stephen Brodie,301,0,5.683499724545648
Matthew Page,1946,0,7.790896995173823
Bryant Prince,4233,0,7.863337120809075
JD Cullum,314,0,5.901545635451294
Timothy V. Murphy,41538,0,10.109863646494421
Damon Carney,234,0,5.1502180882725375
Kevin Wiggins,961,0,6.622556422333009
Robert Baker,63866,0,10.8705731928455
Lew Temple,2837,0,8.372644820067544
Stephen Root,550,0,6.604897780412257
Randy Oglesby,445,0,5.995822151022483
Brad Greenquist,1388,0,7.403530406202041
Chad Randall,2192,0,7.423354573247998
Beth Bailey,296,0,5.4447213131736
Joanne Camp,5801,0,8.207680911563534
Tait Fletcher,109249,0,11.068336192352737
Alex Knight,4002,0,8.178415098532165
Pokey Lafarge,44683,0,9.679249150977897
Joey Glynn,1566,0,7.19992920923272
Adam Hoskins,6388,0,8.573679266781145
Ryan Koenig,618,0,5.975180308771068
Russell Crowe,1184757,0,14.351715059446025
Antje Traue,140113,0,11.905663782437108
Christopher Meloni,1059472,0,13.39906073015283
Jadin Gould,850,0,6.4842345085792985
Tahmoh Penikett,23338,0,10.164593030366731
Ayelet Zurer,74301,0,10.492176321360938
Richard Schiff,154987,0,10.59715393813029
Dylan Sprayberry,3504315,0,14.09441996621794
Michael Kelly,111493,0,11.377863864200423
Richard Cetrone,19066,0,9.7787023910364
Mackenzie Gray,1703,0,7.763915701051967
Julian Richings,105227,0,12.066795383592758
Mary Black,28504,0,10.291086167874276
Samantha Jo,292612,0,12.447312125751624
David Lewis,3153,0,8.382520101342273
Doug Abrahams,200,0,5.393392537908976
Brad Kelly,895,0,6.590238940489927
Alessandro Juliani,6359,0,8.64927413621139
Jack Foley,31679,0,10.63070083133336
Jacqueline Scislowski,84713,0,10.990696980697905
Sean Campbell,957,0,7.016519689277008
Ben Barnes,2210192,0,14.248049569915882
William Moseley,552062,0,12.280789260872389
Anna Popplewell,39823,0,11.510236219199047
Georgie Henley,382917,0,12.32722358923111
Sergio Castellitto,19641,0,9.770992982242843
Alicia Borrachero,23981,0,9.775491199400665
Peter Dinklage,4260469,0,15.154572115046824
Vincent Grass,702,0,6.766184253115465
Pierfrancesco Favino,893069,0,13.194535018111695
DamiÃ¢ËÅ¡ÃÂ°n AlcÃ¢ËÅ¡ÃÂ°zar,4878,0,
Predrag Bjelac,9084,0,9.050523038097523
Shane Rangi,3605,0,8.313748801420044
Cornell John,771,0,6.936628623232623
Ken Stott,128,0,4.9419825767633245
Tilda Swinton,64591,0,10.627499076617696
Eddie Izzard,301613,0,12.654253218721756
KlÃ¢ËÅ¡ÃÂ°ra IssovÃ¢ËÅ¡ÃÂ°,34547,0,
Tom Hiddleston,10803402,0,17.1459467847925
Clark Gregg,1160831,0,14.319224140229077
Gwyneth Paltrow,8396864,0,15.697094554299234
Jenny Agutter,15797,0,9.052150105682216
Walter Perez,2679,0,8.069533034335468
Powers Boothe,4501,0,8.39943950981133
Arthur Darbinyan,70,0,4.2972691757913095
Donald Li,689,0,6.524680118345569
Ashley Johnson,1219861,0,13.78269985751084
Harry Dean Stanton,492,0,6.400179698126582
Alicia Sixtos,33857,0,10.403472343096619
Jamie McShane,289,0,5.100370075067251
Jeff Wolfe,2998,0,7.861215117610016
Jerzy Skolimowski,1625,0,5.867679743044049
Maximiliano HernÃ¢ËÅ¡ÃÂ°ndez,2033,0,
Alexis Denisof,78651,0,11.804133605139924
James Eckhouse,7386,0,9.058081222411797
Enver Gjokaj,57162,0,11.166486610143174
Damion Poitier,12508,0,8.809410316036619
Rashmi Rustagi,4071,0,8.660227955858424
Warren Kole,39388,0,10.793251199754504
Jesse Garcia,36183,0,10.762993895775642
Kenneth Tigar,7256,0,9.238271746560402
Josh Cowdery,3538,0,8.464575771219046
Robert Clohessy,2771,0,7.265956242156239
Fernanda Toker,83,0,4.230775665574667
Andrea Vecchio,4487,0,8.314141993352699
Robin Swoboda,3485,0,8.134923295899403
Brent McGee,263,0,5.9002879897287634
Michael Zhang,1421,0,7.119940055466615
Kelley Robins,1588,0,7.333927372582407
Romy Rosemont,18094,0,10.072151119290435
Pat Kiernan,13700,0,9.698906615614183
Thomas Roberts,50311,0,10.21532942128671
Jillian Morgese,714,0,6.612423515262455
Catherine Anderson,1834,0,7.351534852642299
Ricardo Andres,837,0,7.4477009729537125
Logan Bennett,923,0,7.084492855348401
Mayank Bhatter,236,0,5.397149746538937
Layla Cushman,5779,0,8.617752136125851
Robert Dean,15648,0,9.861873655056657
Jeffrey Feingold,68,0,4.284477759175651
Lou Ferrigno,323012,0,13.153502404486801
Eric Frank,1389,0,7.058120513433762
Israel Hall,242,0,5.798759343640851
Annette Lawless,5453,0,8.785454477280545
Michael McMillan,22803,0,10.135447915529262
Sean Meehan,447,0,6.2931698624168835
Jeremy Orr,424,0,5.992169087771702
Jaime Powers,532,0,6.113547674507792
Gina Sarno,754,0,6.377559332764084
Colin Strause,30,0,3.2870912768733604
George Thomas,10254,0,9.237563302358826
Shane Thompson,1871,0,7.8253700000586175
Tai Urban,9883,0,8.909401628847217
Sandra Weston,996,0,6.541260741455978
Tina Grimm,375,0,5.960487675606804
PenÃ¢ËÅ¡ÃÂ©lope Cruz,6807188,0,
Ian McShane,2427,0,8.107497639032257
Sam Claflin,4050553,0,14.45630115782169
Astrid BergÃ¢ËÅ¡ÃÂ®s-Frisbey,174276,0,
Stephen Graham,312408,0,12.676273522850765
Ã¢ËÅ¡ÃÂ¬scar Jaenada,288671,0,
Richard Griffiths,5715,0,9.006278147053157
Gemma Ward,183669,0,12.685830351340794
Ian Mercer,966,0,7.3373209752406146
Robbie Kay,449586,0,12.78655514099105
Christopher Fairbank,1874,0,7.764487141482113
Yuki Matsuzaki,3438,0,8.044954497739113
Steve Evets,46387,0,10.636332125297038
Bronson Webb,4450,0,8.903371077959665
Derek Mears,23107,0,10.898226933997414
Deobia Oparei,10251,0,9.275366339002458
Sebastian Armesto,434,0,6.269564643587843
Anton Lesser,86,0,4.188986826426278
Roger Allam,285,0,5.906672293142631
Paul Bazely,554,0,6.244396829786821
Richard Thomson,15858,0,9.446013160679758
Luke Roberts,22185,0,10.301241491761903
Emilia Jones,685404,0,12.338594608908084
Sanya Hughes,1003,0,6.633236829486437
Will Smith,64484364,0,18.282067199286114
Tommy Lee Jones,2067,0,8.250401452404294
Michael Stuhlbarg,0,0,0.0
Emma Thompson,30247,0,9.568824972979598
Jemaine Clement,2386,0,7.573764274340056
Nicole Scherzinger,6005704,0,15.638583466623338
Bill Hader,240070,0,12.581260378376488
Michael Chernus,11446,0,9.438426690419417
David Rasche,894,0,7.004452988125191
Keone Young,1636,0,7.998393036070727
Cayen Martin,5210,0,8.581820949108966
Mike Colter,352250,0,12.138527793678278
Will Arnett,514432,0,13.585083901109284
Kelvin Davis,27711,0,10.659663710736451
Dan Bittner,473,0,6.076204395609966
Martin Freeman,29178,0,9.956718609915209
Ian McKellen,2341347,0,14.883149374963846
Richard Armitage,205800,0,12.308526763892267
Graham McTavish,640746,0,14.416165387032638
William Kircher,687,0,6.478038261924517
James Nesbitt,5760,0,8.313574290455453
Evangeline Lilly,2510368,0,14.024957008170787
Lee Pace,457892,0,13.566211904845513
Christopher Lee,173510,0,12.096431496489421
Ian Holm,18195,0,10.11680145488391
Mikael Persbrandt,285617,0,13.71291275039898
Sylvester McCoy,7432,0,9.310309861821919
Luke Evans,3624389,0,13.488999465219798
Stephen Fry,744967,0,13.726489989201013
John Bell,257680,0,12.53378294818625
Ryan Gage,4072,0,8.127598794269595
Peggy Nesbitt,8427,0,9.148928567649667
Mary Nesbitt,644,0,6.353813714275599
Manu Bennett,388348,0,12.560851905717518
John Tui,20641,0,9.606863839633126
Benedict Cumberbatch,41739,0,10.283634541059586
Sarah Peirse,11,0,2.336638116249572
Nick Blake,236,0,5.405979468266516
Simon London,6862,0,8.863675924860356
Allan Smith,567,0,6.495937868155357
Miranda Harcourt,8274,0,8.895385826382768
Thomasin McKenzie,405091,0,12.530137729266682
Andrew Garfield,1045840,0,13.638493977144392
Emma Stone,28093,0,11.151729125704987
Rhys Ifans,4970,0,7.700550334315742
Denis Leary,93611,0,10.966088846975433
Campbell Scott,229924,0,12.20696631496815
Irrfan Khan,617926,0,13.356189506857564
Martin Sheen,318,0,5.769128239682104
Max Charles,22012,0,10.481793564598348
Chris Zylka,11304,0,9.38527758403048
Embeth Davidtz,40896,0,10.841459462575084
Leif Gantvoort,2436,0,7.969600535509031
Hannah Marks,88542,0,12.05352455053415
Kelsey Asbille,378398,0,10.705686255135358
C. Thomas Howell,109532,0,11.787595316539159
Michael Massee,4,0,1.3939705406999472
Kari Coleman,666,0,6.52322679534984
Skyler Gisondo,266704,0,13.168096602325795
Jacob Rodier,1727,0,7.444407810546254
Jake Keiffer,56,0,4.1773627093342105
Kevin McCorkle,1648,0,7.241854398804421
Barbara Eve Harris,4827,0,8.573653811797689
Danielle Burgio,4727,0,8.30310636729201
Michael Barra,1952,0,7.540616920145508
Andy Pessoa,85,0,4.627249590535047
Tom Waite,96641,0,11.485688371882093
Keith Campbell,858,0,6.567990150417429
Steve DeCastro,1932,0,8.10001228040399
James Chen,16436,0,9.72078305679891
Alexander Bedria,601,0,6.5038181117392
John Burke,3268,0,8.059189109868429
Jill Flint,56836,0,10.830166011256702
Mark Daugherty,1984,0,7.443270619859355
Vincent Laresca,62350,0,11.56695366759362
Damien Lemon,16266,0,9.478199150480314
Tia Texada,2566,0,7.963465738581673
Jay Caputo,178,0,5.183257360739486
Terry Bozeman,2691,0,7.557154598268286
Jennifer Lyons,20521,0,10.429322698202173
Amber Stevens,146630,0,11.518374034017034
Zoey Deutch,3299785,0,13.376286553891834
Max Bogner,328,0,5.992230365957536
Ethan Cohn,1075,0,6.787413210980646
Miles Elliot,2647,0,7.8785330653524035
Amanda MacDonald,4426,0,8.793686793166431
Maury Morgan,29484,0,10.37902848979998
Kristin Quick,1062,0,7.294549651261919
Max von Sydow,117,0,4.908887063260885
William Hurt,616,0,5.837971661672055
Oscar Isaac,108976,0,11.522706708615315
Danny Huston,16130,0,9.20933767914083
Eileen Atkins,779,0,6.756224240484046
Mark Addy,6904,0,7.895990181736616
Matthew Macfadyen,13772,0,9.781374210152295
Kevin Durand,78749,0,10.953946523293517
Scott Grimes,50732,0,11.514765786314559
Alan Doyle,60466,0,9.730930478327155
Douglas Hodge,453,0,6.2663580946465025
Jonathan ZaccaÃ¢ËÅ¡ÃË,297,0,
Robert Pugh,651,0,6.784972044029399
Velibor Topic,299,0,5.523497677854668
Ciaran Flynn,1884,0,7.0495882576082245
Simon McBurney,134,0,4.727824287825918
Mark Lewis Jones,7651,0,9.67083190514295
Denis MÃ¢ËÅ¡ÃÂ©nochet,242,0,
Ruby Bentall,14881,0,9.408976222683462
Jessica Raine,11618,0,9.160519388616988
John Nicholas,1152,0,6.810209004816094
Roy Holder,413,0,5.8759568400060465
Denise Gough,6769,0,8.0549770478098
Arthur Darvill,247469,0,12.32768398650642
Giannina Facio,2958,0,7.664415140942393
Jake Curran,651,0,6.472479225993456
Stephen Colbert,705400,0,12.595679514308147
Ben Mitchell,165708,0,11.630019944998153
Dakota Blue Richards,86101,0,11.486090771340681
Nicole Kidman,9854995,0,16.371386187050888
Sam Elliott,6080,0,8.835200441576655
Eva Green,1324393,0,13.381891580382495
Freddie Highmore,189938,0,11.905235626837328
Ben Walker,83617,0,11.331511138203814
Kristin Scott Thomas,95774,0,10.784379127546844
Kathy Bates,4164,0,8.418920581690537
Jim Carter,944,0,6.811318448174325
Tom Courtenay,1780,0,7.341647974264191
Jack Shepherd,392109,0,12.556105589058857
Magda Szubanski,256426,0,12.823161257854414
Derek Jacobi,33367,0,11.1426333461527
Clare Higgins,1235,0,7.439472540616471
Hattie Morahan,731,0,6.491085352274449
Jason Watkins,13381,0,9.603280842125363
Sam Hoare,1585,0,7.6219210728008555
Brian Nickels,1317,0,7.256289362001505
Thomas Arnold,4313,0,8.368198779725242
Naomi Watts,1876887,0,14.323649415628779
Jack Black,11406958,0,16.05961113893737
Adrien Brody,927055,0,13.697136701930818
Colin Hanks,510933,0,12.056789194627454
Evan Parke,3730,0,8.710914909675433
Jamie Bell,20026,0,10.282282651589963
John Sumner,838,0,6.070708270534338
Craig Hall,7370,0,9.172846252029553
Kyle Chandler,9078,0,8.624172433872905
William Johnson,2656,0,7.656448750664655
David Pittu,1406,0,7.466662022990892
Geraldine Brophy,120,0,4.891349676129018
David Dennis,4157,0,8.349354079970457
Jim Knobeloch,50,0,3.884004120554103
Lee Donahue,1162,0,7.222055117671207
Tom Hobbs,2960,0,7.645119707676571
William Wallace,525,0,6.254005189566922
Richard Kavanagh,27630,0,10.512236991578764
Stephen Hall,1197,0,7.163718162562738
Joe Folau,258,0,5.406005373281869
Samuel Taylor,2158,0,7.7376777474113645
Kate Winslet,1457981,0,13.399724563742573
Leonardo DiCaprio,61878062,0,18.155003354069105
Frances Fisher,61352,0,10.919768994392435
Billy Zane,144956,0,11.625299261878334
Gloria Stuart,32,0,3.518113992914437
Bill Paxton,830,0,6.962041444365166
Bernard Hill,403,0,6.18371677303322
David Warner,10502251,0,16.276413597674384
Victor Garber,416450,0,13.12838684351184
Jonathan Hyde,2446,0,8.032795618728578
Suzy Amis,18734,0,9.846235451433731
Nicholas Cascone,280,0,5.634995776637185
Danny Nucci,60525,0,11.12284163148023
Jason Barry,4552,0,9.176574957146196
Eric Braeden,111455,0,11.731955811626843
Bernard Fox,507,0,6.0838903731781295
Ewan Stewart,133,0,4.940232586039038
Ioan Gruffudd,101807,0,11.668130823630399
Jonny Phillips,2049,0,7.604799816984379
Edward Fletcher,2098,0,7.713113798039766
Scott G. Anderson,503,0,6.108563252104277
Martin East,150,0,4.872008797271872
Gregory Cooke,365,0,6.131698104164744
Alexandrea Owens,19932,0,9.487311705437893
Seth Adkins,805,0,6.403745890621509
Michael Ensign,224,0,5.484267753236107
Martin Hub,1086,0,6.755741754291145
Mark Lindsay Chapman,414,0,5.6458272750577585
Richard Graham,149,0,4.834323200396797
Paul Brightwell,204,0,5.412106678156887
Charlotte Chatton,1282,0,7.309106953986827
Fannie Brett,4118,0,7.587546054238675
Jenette Goldstein,4670,0,8.093917949374584
Camilla Overbye Roos,10,0,2.33300838924537
Linda Kerns,90,0,4.440064298236805
Amy Gaipa,95,0,4.655669433883377
Martin Jarvis,315,0,5.595947972020633
Rosalind Ayres,941,0,6.760371576682799
Rochelle Rose,1290,0,7.35268485168107
Brian Walsh,2634,0,7.555098953217455
Rocky Taylor,709,0,7.1490442493629685
Craig Kelly,31209,0,9.887831490496039
Liam Tuohy,2755,0,7.665053096807581
Simon Crane,242,0,5.366811522837803
James Lancaster,8520,0,8.899003918041695
Elsa Raven,51,0,4.067851041815086
Laramie Landis,1619,0,7.361763525616611
John Walcutt,24,0,3.146870599182148
Derek Lea,484,0,6.467252055354834
Richard Ashton,1124,0,6.963166323360977
Brendan Connolly,596,0,6.535985322544758
Richard Fox,563,0,6.139392024268523
Mark Capri,137,0,5.117670657146467
Marc Cass,24,0,3.0821986320777226
Paul Herbert,803,0,6.679794311662589
Emmett James,98129,0,11.281840589934275
Chris Byrne,1057,0,7.126939728395097
Oliver Page,1223,0,6.963020768736856
James Garrett,627,0,6.464511994685915
Erik Holland,195,0,5.039992286538266
Tricia O'Neil,164,0,5.17713912922575
Van Ling,153,0,5.259620380797567
Shay Duffin,44,0,4.001749961029243
Diana Morgan,1807,0,7.770023037250831
Kris Andersson,64,0,4.211198445222748
Anne Fletcher,87,0,4.399626767391293
Scott Hislop,135,0,4.894874454409161
Ellie Bensinger,244,0,5.671570950889447
Alexandra Boyd,327,0,5.977170130656969
Mike Butters,204,0,5.350365608286529
James Cameron,651643,0,13.08331183602891
Thomas Fiss,5350,0,9.236901026177758
Tony Kenny,286,0,5.597786646224989
Sean Lawlor,876,0,6.976656217335511
Don Lynch,1960,0,7.685075256246788
Johnny Martin,9397,0,8.789079568605288
Ryan McClurkin,874,0,6.874852948533139
Mike O'Neal,369,0,5.931887527993406
Steven Quale,347,0,6.124965230146036
Olivia Rosewood,961,0,6.847019761775503
John Slade,28263,0,9.82041565457465
Stephen Wolfe Smith,545,0,6.244648852523235
Lucie Zolcerova,160,0,5.064836655946294
Sebastian Stan,8840968,0,15.17224929129252
Chadwick Boseman,12351421,0,14.801529608091151
Paul Rudd,194911,0,11.804890033480417
Emily VanCamp,1347030,0,13.965119559753397
Tom Holland,66491098,0,17.66459013871676
Frank Grillo,635021,0,13.164473830060533
Daniel BrÃ¢ËÅ¡ÃÂºhl,822093,0,
John Slattery,598,0,6.533251461105387
Marisa Tomei,2219158,0,14.649352231105055
John Kani,422,0,5.6273749326361395
Hope Davis,13178,0,8.754563616870627
Gene Farber,13357,0,10.027440007485135
Florence Kasumba,88207,0,10.427458235429324
Alfre Woodard,76673,0,11.097438692275851
Jim Rash,150242,0,11.285774320717604
Joe Russo,57180,0,10.983618562623805
Jackson Spidell,11110,0,9.325712827585615
Heidi Moneymaker,53286,0,10.899689477178612
Aaron Toney,120533,0,12.011680753706553
Cale Schultz,3877,0,8.577745441167917
Ann Russo,1352,0,7.453385625999567
Joshua Peck,16992702,0,17.324959533520346
Blair Jasin,785,0,6.652472833610491
David de Vries,1512,0,7.362531024836834
John Curran,4969,0,8.723667790980217
Katie Amess,996,0,6.517852785246046
Austin Sanders,291,0,5.900696274647015
Brett Gentile,156,0,5.181628603357773
Matthew Anderson,301221,0,13.177055294255533
Ernest Charles,12269,0,8.643304285236209
Nathaniel Ellis,28532,0,10.096812635738202
Justin Freeman,10134,0,9.56007037677801
Julian Grimes,800,0,6.8671542708525255
Aaron Hayes,896,0,6.6517271954476245
Austin Hooper,66421,0,10.982290822604357
Amiri Jones,234,0,5.570361183273125
Myles Joseph,1202,0,7.264427691960754
Stephen Lewis,3928,0,8.349266514709903
Stanley Sellers,103,0,4.931016775813708
Jacob Sung,120,0,5.06671489549373
Kim Scar,23,0,3.2856129185261405
Umar Khan,619364,0,13.461532016636513
David Brown,24067,0,10.193800510564131
Guy Fernandez,11062,0,9.550381252415836
Sophia Russo,120509,0,10.872506822051301
Amelia Morck,879,0,6.8679935779623085
Julianna Guill,42886,0,11.808956030790577
Surely Alvelo,986,0,6.896388896363616
Ray Sahetapy,48542,0,10.669242386404509
Alexander SkarsgÃ¢ËÅ¡Ã¢â¬Â¢rd,42412,0,
Rihanna,152641592,0,18.50139337774171
Brooklyn Decker,736746,0,14.062156694523564
Tadanobu Asano,290618,0,13.80305125772599
Gregory D. Gadson,71,0,4.278250764372533
Hamish Linklater,47781,0,11.813831244174946
Jesse Plemons,6114,0,9.12399631580651
Jerry Ferrara,750122,0,13.540530653367323
David Jensen,10391,0,9.281915322845773
Peter Berg,146082,0,12.711033256572215
Rico McClinton,1754,0,7.481360952471611
Stephen Bishop,130651,0,11.780859636080141
Rick Hoffman,1127297,0,16.44498839045118
Gary Grubbs,298,0,5.946855076646318
Rami Malek,120709,0,11.899222875021112
Peter MacNicol,399,0,5.9938188516598165
Louis Lombardi,9554,0,9.274089074220669
Jordan Kirkwood,352,0,5.708549712946288
Lloyd Pitts,10577,0,9.347301300728782
Natalia Castellanos,16818,0,8.968317542121788
Leni Ito,5645,0,9.05079694771928
Jackie Johnson,21937,0,9.604704861616051
Dante Jimenez,94,0,4.615940066015244
Ralph Richardson,59,0,3.916655961413312
Yutaka Takeuchi,1237,0,7.2032503353527675
Drew Rausch,1291,0,6.847434016872429
Chris Pratt,45529134,0,17.135974281672702
Vincent D'Onofrio,228341,0,12.3405517381581
Nick Robinson,1400135,0,14.42514076579585
Ty Simpkins,195100,0,13.004410465850746
Jake Johnson,1751609,0,15.107287770622833
Omar Sy,3042972,0,15.638976045681945
BD Wong,199772,0,12.088451414607881
Judy Greer,528383,0,12.343440944575939
Lauren Lapkus,490834,0,13.320578170490714
Brian Tee,290321,0,12.993196180382148
Katie McGrath,225397,0,12.593354379326572
Andy Buckley,116670,0,11.84526103912417
Eric Edelstein,8431,0,9.723784247394327
Jimmy Fallon,26457357,0,17.095243013168442
James DuMont,8094,0,8.950750992610214
Matt Burke,3782,0,7.986369756454959
Colin Trevorrow,51245,0,10.205741571316201
Courtney J. Clark,2682,0,7.621019508826873
Kelly Washington,33205,0,9.989611317073672
Matthew Cardarople,338865,0,13.166804645616892
Yvonne Angulo,243,0,5.506829102310514
Chloe Perrin,31852,0,10.755074484180891
Erika Erica,257,0,5.608058409881941
Tiffany Forest,2244,0,7.757093441855592
Javier Bardem,636223,0,14.15353725768166
BÃ¢ËÅ¡ÃÂ©rÃ¢ËÅ¡ÃÂ©nice Marlohe,39957,0,
Ola Rapace,21189,0,9.931897178703373
Bill Buckhurst,126,0,4.70262071485537
Elize du Toit,26,0,2.8727843320363706
Tonia Sotiropoulou,217513,0,12.13584722962085
Wolf Blitzer,276957,0,13.258149035444648
Jens HultÃ¢ËÅ¡ÃÂ©n,1459,0,
Orion Lee,2066,0,7.832045246176959
Yennis Cheung,201,0,5.439815317841353
Alfred Molina,6471,0,7.818282526641563
Scott Spiegel,115,0,4.964119971372554
Joel McHale,586996,0,13.744481323905188
Hal Sparks,105396,0,11.346910715814971
Donnell Rawlings,529027,0,13.34676245926405
Emily Deschanel,122163,0,11.19067795305467
Daniel Dae Kim,737807,0,13.537309851111122
Aasif Mandvi,45356,0,10.753487369630783
Joey Diaz,1753516,0,14.439558123595594
Vanessa Ferlito,23188,0,9.834771206567073
Joy Bryant,140130,0,12.10528034675108
John Landis,3527,0,8.493671810638551
Phil LaMarr,84656,0,11.59233118213228
Gregg Edelman,223,0,5.143839980367923
Christine Estabrook,61,0,4.18562978776837
Joanne Baron,3106,0,8.248367971136012
Peter McRobbie,41,0,3.7055553056475254
Marc John Jefferies,95036,0,12.110594430304737
Reed Diamond,3849,0,8.249930085092311
Brendan Patrick Connor,225,0,5.225459164010448
Dan Callahan,173,0,5.287511865015885
Susie Park,364,0,5.88406362597717
Brianna Brown,117451,0,11.640602254388371
Tom Carey,16546,0,8.67647162044579
Dan Hicks,6003,0,8.662345791413538
Tony Campisi,102,0,4.760211709258817
Molly Cheek,724,0,6.736539307838788
Kelly Connell,231,0,5.355628170736851
Roshon Fegan,488885,0,12.861103011946646
Taylor Gilbert,741,0,7.042201981161763
Timothy Jerome,152,0,5.282026032357606
Elyse Dinh,110,0,4.749410858068445
Anne Betancourt,44541,0,10.422171060625578
Tim Storms,2156,0,7.616748375431526
Bill Calvert,191,0,5.307300234338687
Chloe Dykstra,84461,0,11.474446829148281
Julia Max,11746,0,9.438017076014557
Calvin Dean,3749,0,8.077137235294495
Peter Cincotti,46952,0,10.901918123333099
Peyton List,20914317,0,15.960117181552727
Spencer List,511816,0,13.409224892762039
Troy Metcalf,1561,0,6.689438274117484
Scott Ross,12283,0,9.59627266569841
Bonnie Somerville,49939,0,10.702509176295278
Lou Volpe,223,0,5.396455163382863
David Boston,31311,0,10.172885390705776
Garrett Warren,53798,0,10.878310989105968
Michael Arthur,394415,0,12.918554016723544
Cindy Cheung,690,0,6.39534005653766
Guy Pearce,2798,0,7.4483567785983
Rebecca Hall,147725,0,11.512076741672498
Jon Favreau,2511380,0,13.549937137200386
Stephanie Szostak,59806,0,11.008586939756913
William Sadler,2909,0,8.190879904943948
Dale Dickey,300,0,5.332439390052833
Miguel Ferrer,132,0,4.936875956879261
Shaun Toub,46182,0,10.672490395550522
Josh Elliott,419,0,5.73152579634911
Megan Henderson,60641,0,10.768002239952997
Bill Maher,791360,0,13.530157900938491
Joan Rivers,287754,0,13.2122209808672
George Kotsiopoulos,114452,0,11.581283119444759
Ashley Hamilton,13489,0,9.585367255369055
Kim Dean,267,0,5.7063995930054245
Anthony Reynolds,230,0,5.368636698924018
Kendrick Cross,39452,0,9.692299539187974
Tom Clark,1908,0,7.48397649670311
John Eddins,100,0,4.622553803367601
Spencer Garrett,16480,0,9.9679540311439
Sarah Burkhardt,375,0,5.826374086097439
Jan Broberg,10728,0,8.523423747950867
Andrew Lauer,928,0,6.373084883336298
Nate Bynum,639,0,6.346016443634859
Andrew Lander,656,0,6.222255818984978
Tom Virtue,59,0,3.901711638232796
Bobby Tisdale,1470,0,7.446677081924329
Yvonne Zima,54,0,3.8063463654675407
Adam Pally,133336,0,10.89482995693263
Cullen Moss,90584,0,10.917885577265453
Rebecca Mader,676550,0,13.563854156137195
Kevin Arnold,18977,0,9.948061876270213
Adam Lytle,30778,0,10.255021034308841
Phil Ortiz,913,0,6.885742122510469
Gwendalyn Barker,1507,0,7.124332827564776
Steve Wilder,17558,0,10.303343990031738
Karina Florez,2397,0,7.796020288851288
Mike Massa,4409,0,8.533816834812457
Johanna Yunda,2968,0,7.8737454141766605
Wesley Thompson,31642,0,10.216963763970616
Jenna Ortega,39887276,0,15.316193288909389
Chad Kurtz,27,0,3.2517401597560003
Cal Johnson,497724,0,12.504396477955705
Corey Hawkins,122623,0,12.559862599004331
Linden Ashby,251545,0,12.672357784659965
Sarah Farooqui,1331,0,7.072651929474668
Sala Baker,9755,0,9.806019050047825
Nick Brandon,107854,0,12.100039924551135
Dan Brown,222433,0,12.087505422054083
Fernando Chien,23,0,3.16977810763166
Kiante Elam,6,0,1.8200483379199321
Colin Follenweider,933,0,6.514462746186575
Aja Frary,10180,0,8.935378506680639
Mark Ginther,854,0,7.089317118419242
Adrian Gonzalez,277887,0,13.553700811753165
Dennis Keiffer,854,0,6.992873064882593
Samuel Le,90207,0,11.236677768073063
Tara Macken,25106,0,9.889424609157668
Jade Quon,2297,0,8.437205095353908
Philip J Silvera,8370,0,8.708473620006515
Brian Simpson,126516,0,11.517434354704491
Chris Gethard,62262,0,10.999859581624811
Bridger Zadina,3167,0,8.105025348231004
Mia Wasikowska,48055,0,10.921507220669776
Crispin Glover,49511,0,10.843636066037716
Marton Csokas,5500,0,9.16029770329256
Lindsay Duncan,366,0,6.297397269488331
Matt Lucas,356290,0,12.174346406936237
Geraldine James,236845,0,12.8098487152472
Leo Bill,1459,0,7.241211137874805
Frances de la Tour,36,0,3.933037799682751
Michael Sheen,37570,0,11.884062132880098
Paul Whitehouse,4417,0,8.574816006773707
Michael Gough,1311,0,7.408809471546487
Imelda Staunton,1452,0,6.815791411012837
Eleanor Tomlinson,243513,0,12.576434355137033
Jemma Powell,11637,0,9.34064990257398
Eleanor Gecks,1906,0,8.210799624292738
Rebecca Crookshank,2533,0,8.087498359413129
Holly Hawkins,371,0,6.030931255806028
Lucy Davenport,4625,0,8.557393862069059
Joel Swetow,4,0,1.3906735032151212
Jessica Oyelowo,22351,0,10.563903392409069
Chris Grabher,967,0,6.976023257594602
Bonnie Parker,2532,0,7.6890446679766
Dale Mercer,24300,0,10.159751390020052
Cortney Palm,15659,0,9.454176974615677
Hugh Jackman,31407932,0,17.776988951905636
Halle Berry,8608423,0,16.246850376677592
Patrick Stewart,1732587,0,13.755329761880699
