Semaine,Value
2023-11-05,64
2023-10-29,60
2023-10-22,68
2023-10-15,100
2023-10-08,54
2023-10-01,52
2023-09-24,48
2023-09-17,45
2023-09-10,47
2023-09-03,40
2023-08-27,41
2023-08-20,41
2023-08-13,50
2023-08-06,41
2023-07-30,48
2023-07-23,44
2023-07-16,49
2023-07-09,47
2023-07-02,53
2023-06-25,48
2023-06-18,43
2023-06-11,51
2023-06-04,49
2023-05-28,66
2023-05-21,44
2023-05-14,42
2023-05-07,44
2023-04-30,44
2023-04-23,46
2023-04-16,48
2023-04-09,42
2023-04-02,49
2023-03-26,48
2023-03-19,39
2023-03-12,45
2023-03-05,48
2023-02-26,64
2023-02-19,92
2023-02-12,41
2023-02-05,55
2023-01-29,44
2023-01-22,43
2023-01-15,47
2023-01-08,50
2023-01-01,50
2022-12-25,62
2022-12-18,67
2022-12-11,62
2022-12-04,60
2022-11-27,47
2022-11-20,55
2022-11-13,45
