Semaine,Value
2023-11-05,37
2023-10-29,35
2023-10-22,37
2023-10-15,38
2023-10-08,36
2023-10-01,68
2023-09-24,36
2023-09-17,38
2023-09-10,38
2023-09-03,38
2023-08-27,40
2023-08-20,42
2023-08-13,33
2023-08-06,36
2023-07-30,38
2023-07-23,43
2023-07-16,39
2023-07-09,41
2023-07-02,37
2023-06-25,40
2023-06-18,37
2023-06-11,35
2023-06-04,40
2023-05-28,47
2023-05-21,33
2023-05-14,40
2023-05-07,42
2023-04-30,47
2023-04-23,68
2023-04-16,56
2023-04-09,44
2023-04-02,38
2023-03-26,43
2023-03-19,44
2023-03-12,93
2023-03-05,38
2023-02-26,39
2023-02-19,38
2023-02-12,54
2023-02-05,41
2023-01-29,45
2023-01-22,38
2023-01-15,37
2023-01-08,44
2023-01-01,48
2022-12-25,71
2022-12-18,74
2022-12-11,63
2022-12-04,85
2022-11-27,70
2022-11-20,100
