Semaine,Value
2023-11-05,5
2023-10-29,4
2023-10-22,4
2023-10-15,4
2023-10-08,4
2023-10-01,5
2023-09-24,10
2023-09-17,15
2023-09-10,5
2023-09-03,5
2023-08-27,6
2023-08-20,5
2023-08-13,7
2023-08-06,6
2023-07-30,5
2023-07-23,6
2023-07-16,8
2023-07-09,9
2023-07-02,16
2023-06-25,100
2023-06-18,8
2023-06-11,18
2023-06-04,4
2023-05-28,7
2023-05-21,11
2023-05-14,14
2023-05-07,10
2023-04-30,19
2023-04-23,20
2023-04-16,45
2023-04-09,41
2023-04-02,11
2023-03-26,13
2023-03-19,11
2023-03-12,16
2023-03-05,11
2023-02-26,13
2023-02-19,26
2023-02-12,64
2023-02-05,8
2023-01-29,7
2023-01-22,8
2023-01-15,6
2023-01-08,9
2023-01-01,76
2022-12-25,30
2022-12-18,12
2022-12-11,6
2022-12-04,7
2022-11-27,8
2022-11-20,7
2022-11-13,7
