Semaine,Value
2023-10-22,22
2023-10-15,29
2023-10-08,40
2023-10-01,27
2023-09-24,0
2023-09-17,39
2023-09-10,34
2023-09-03,0
2023-08-27,44
2023-08-20,40
2023-08-13,29
2023-08-06,42
2023-07-30,19
2023-07-23,66
2023-07-16,0
2023-07-09,15
2023-07-02,70
2023-06-25,15
2023-06-18,32
2023-06-11,33
2023-06-04,50
2023-05-28,40
2023-05-21,25
2023-05-14,0
2023-05-07,33
2023-04-30,17
2023-04-23,24
2023-04-16,44
2023-04-09,32
2023-04-02,27
2023-03-26,25
2023-03-19,42
2023-03-12,100
2023-03-05,22
2023-02-26,15
2023-02-19,48
2023-02-12,26
2023-02-05,24
2023-01-29,31
2023-01-22,29
2023-01-15,63
2023-01-08,24
2023-01-01,37
2022-12-25,0
2022-12-18,28
2022-12-11,30
2022-12-04,52
2022-11-27,0
2022-11-20,26
2022-11-13,40
2022-11-06,0
