Semaine,Value
2023-10-29,20
2023-10-22,23
2023-10-15,24
2023-10-08,22
2023-10-01,26
2023-09-24,26
2023-09-17,72
2023-09-10,24
2023-09-03,32
2023-08-27,36
2023-08-20,38
2023-08-13,73
2023-08-06,41
2023-07-30,60
2023-07-23,100
2023-07-16,72
2023-07-09,65
2023-07-02,47
2023-06-25,38
2023-06-18,36
2023-06-11,25
2023-06-04,13
2023-05-28,18
2023-05-21,15
2023-05-14,26
2023-05-07,20
2023-04-30,19
2023-04-23,40
2023-04-16,20
2023-04-09,24
2023-04-02,19
2023-03-26,23
2023-03-19,24
2023-03-12,27
2023-03-05,29
2023-02-26,25
2023-02-19,21
2023-02-12,24
2023-02-05,10
2023-01-29,19
2023-01-22,24
2023-01-15,22
2023-01-08,25
2023-01-01,28
2022-12-25,57
2022-12-18,39
2022-12-11,25
2022-12-04,23
2022-11-27,19
2022-11-20,25
2022-11-13,17
