Semaine,Value
2023-11-05,35
2023-10-29,37
2023-10-22,42
2023-10-15,35
2023-10-08,35
2023-10-01,30
2023-09-24,29
2023-09-17,33
2023-09-10,37
2023-09-03,60
2023-08-27,38
2023-08-20,39
2023-08-13,41
2023-08-06,41
2023-07-30,40
2023-07-23,43
2023-07-16,41
2023-07-09,40
2023-07-02,46
2023-06-25,39
2023-06-18,36
2023-06-11,44
2023-06-04,40
2023-05-28,46
2023-05-21,100
2023-05-14,46
2023-05-07,38
2023-04-30,45
2023-04-23,45
2023-04-16,41
2023-04-09,54
2023-04-02,50
2023-03-26,52
2023-03-19,53
2023-03-12,64
2023-03-05,94
2023-02-26,63
2023-02-19,55
2023-02-12,56
2023-02-05,61
2023-01-29,62
2023-01-22,61
2023-01-15,65
2023-01-08,67
2023-01-01,67
2022-12-25,84
2022-12-18,72
2022-12-11,70
2022-12-04,64
2022-11-27,66
2022-11-20,78
2022-11-13,67
