Semaine,Value
2023-10-29,68
2023-10-22,53
2023-10-15,57
2023-10-08,56
2023-10-01,48
2023-09-24,58
2023-09-17,50
2023-09-10,52
2023-09-03,63
2023-08-27,57
2023-08-20,73
2023-08-13,100
2023-08-06,59
2023-07-30,57
2023-07-23,72
2023-07-16,65
2023-07-09,75
2023-07-02,83
2023-06-25,73
2023-06-18,67
2023-06-11,66
2023-06-04,70
2023-05-28,58
2023-05-21,59
2023-05-14,60
2023-05-07,84
2023-04-30,59
2023-04-23,56
2023-04-16,62
2023-04-09,63
2023-04-02,62
2023-03-26,72
2023-03-19,68
2023-03-12,63
2023-03-05,52
2023-02-26,56
2023-02-19,66
2023-02-12,74
2023-02-05,72
2023-01-29,69
2023-01-22,69
2023-01-15,76
2023-01-08,62
2023-01-01,65
2022-12-25,89
2022-12-18,91
2022-12-11,68
2022-12-04,64
2022-11-27,61
2022-11-20,69
2022-11-13,67
2022-11-06,64
