Semaine,Value
2023-10-29,0
2023-10-22,24
2023-10-15,41
2023-10-08,28
2023-10-01,33
2023-09-24,50
2023-09-17,25
2023-09-10,29
2023-09-03,22
2023-08-27,21
2023-08-20,18
2023-08-13,22
2023-08-06,22
2023-07-30,25
2023-07-23,28
2023-07-16,24
2023-07-09,43
2023-07-02,100
2023-06-25,52
2023-06-18,33
2023-06-11,34
2023-06-04,27
2023-05-28,95
2023-05-21,13
2023-05-14,6
2023-05-07,19
2023-04-30,31
2023-04-23,20
2023-04-16,17
2023-04-09,43
2023-04-02,24
2023-03-26,18
2023-03-19,21
2023-03-12,27
2023-03-05,53
2023-02-26,21
2023-02-19,40
2023-02-12,33
2023-02-05,31
2023-01-29,17
2023-01-22,73
2023-01-15,30
2023-01-08,13
2023-01-01,48
2022-12-25,28
2022-12-18,27
2022-12-11,18
2022-12-04,11
2022-11-27,18
2022-11-20,86
2022-11-13,28
2022-11-06,16
