Semaine,Value
2023-11-05,49
2023-10-29,38
2023-10-22,48
2023-10-15,41
2023-10-08,49
2023-10-01,57
2023-09-24,64
2023-09-17,52
2023-09-10,51
2023-09-03,53
2023-08-27,46
2023-08-20,37
2023-08-13,51
2023-08-06,49
2023-07-30,54
2023-07-23,100
2023-07-16,54
2023-07-09,57
2023-07-02,38
2023-06-25,43
2023-06-18,38
2023-06-11,47
2023-06-04,35
2023-05-28,44
2023-05-21,40
2023-05-14,36
2023-05-07,38
2023-04-30,35
2023-04-23,37
2023-04-16,35
2023-04-09,33
2023-04-02,32
2023-03-26,36
2023-03-19,43
2023-03-12,39
2023-03-05,38
2023-02-26,37
2023-02-19,35
2023-02-12,32
2023-02-05,43
2023-01-29,45
2023-01-22,37
2023-01-15,49
2023-01-08,52
2023-01-01,63
2022-12-25,57
2022-12-18,65
2022-12-11,58
2022-12-04,40
2022-11-27,29
2022-11-20,37
2022-11-13,38
