Semaine,Value
2023-10-29,28
2023-10-22,39
2023-10-15,26
2023-10-08,34
2023-10-01,47
2023-09-24,47
2023-09-17,43
2023-09-10,52
2023-09-03,100
2023-08-27,30
2023-08-20,49
2023-08-13,40
2023-08-06,39
2023-07-30,31
2023-07-23,45
2023-07-16,29
2023-07-09,40
2023-07-02,34
2023-06-25,30
2023-06-18,32
2023-06-11,33
2023-06-04,42
2023-05-28,43
2023-05-21,59
2023-05-14,30
2023-05-07,37
2023-04-30,51
2023-04-23,33
2023-04-16,30
2023-04-09,33
2023-04-02,33
2023-03-26,30
2023-03-19,43
2023-03-12,66
2023-03-05,32
2023-02-26,41
2023-02-19,39
2023-02-12,28
2023-02-05,31
2023-01-29,44
2023-01-22,36
2023-01-15,28
2023-01-08,35
2023-01-01,27
2022-12-25,52
2022-12-18,57
2022-12-11,57
2022-12-04,45
2022-11-27,55
2022-11-20,52
2022-11-13,50
2022-11-06,46
