Semaine,Value
2023-11-05,23
2023-10-29,18
2023-10-22,23
2023-10-15,27
2023-10-08,35
2023-10-01,27
2023-09-24,32
2023-09-17,23
2023-09-10,32
2023-09-03,24
2023-08-27,20
2023-08-20,21
2023-08-13,26
2023-08-06,29
2023-07-30,30
2023-07-23,24
2023-07-16,22
2023-07-09,24
2023-07-02,31
2023-06-25,33
2023-06-18,37
2023-06-11,26
2023-06-04,30
2023-05-28,28
2023-05-21,22
2023-05-14,26
2023-05-07,23
2023-04-30,27
2023-04-23,39
2023-04-16,20
2023-04-09,20
2023-04-02,21
2023-03-26,17
2023-03-19,23
2023-03-12,23
2023-03-05,25
2023-02-26,36
2023-02-19,39
2023-02-12,100
2023-02-05,20
2023-01-29,23
2023-01-22,39
2023-01-15,18
2023-01-08,21
2023-01-01,19
2022-12-25,24
2022-12-18,26
2022-12-11,27
2022-12-04,17
2022-11-27,16
2022-11-20,14
