Semaine,Value
2023-10-29,100
2023-10-22,39
2023-10-15,32
2023-10-08,34
2023-10-01,29
2023-09-24,32
2023-09-17,30
2023-09-10,36
2023-09-03,36
2023-08-27,28
2023-08-20,35
2023-08-13,36
2023-08-06,39
2023-07-30,68
2023-07-23,31
2023-07-16,30
2023-07-09,29
2023-07-02,35
2023-06-25,37
2023-06-18,35
2023-06-11,39
2023-06-04,29
2023-05-28,41
2023-05-21,28
2023-05-14,26
2023-05-07,39
2023-04-30,31
2023-04-23,27
2023-04-16,32
2023-04-09,36
2023-04-02,26
2023-03-26,35
2023-03-19,28
2023-03-12,35
2023-03-05,34
2023-02-26,44
2023-02-19,52
2023-02-12,68
2023-02-05,37
2023-01-29,34
2023-01-22,37
2023-01-15,38
2023-01-08,35
2023-01-01,43
2022-12-25,48
2022-12-18,44
2022-12-11,40
2022-12-04,49
2022-11-27,36
2022-11-20,47
2022-11-13,55
2022-11-06,62
