Semaine,Value
2023-11-05,35
2023-10-29,28
2023-10-22,28
2023-10-15,30
2023-10-08,24
2023-10-01,24
2023-09-24,23
2023-09-17,25
2023-09-10,28
2023-09-03,33
2023-08-27,36
2023-08-20,29
2023-08-13,31
2023-08-06,28
2023-07-30,32
2023-07-23,42
2023-07-16,100
2023-07-09,94
2023-07-02,40
2023-06-25,45
2023-06-18,60
2023-06-11,78
2023-06-04,75
2023-05-28,43
2023-05-21,34
2023-05-14,47
2023-05-07,37
2023-04-30,32
2023-04-23,28
2023-04-16,26
2023-04-09,23
2023-04-02,34
2023-03-26,24
2023-03-19,27
2023-03-12,31
2023-03-05,27
2023-02-26,40
2023-02-19,29
2023-02-12,45
2023-02-05,32
2023-01-29,26
2023-01-22,31
2023-01-15,37
2023-01-08,30
2023-01-01,36
2022-12-25,37
2022-12-18,37
2022-12-11,47
2022-12-04,55
2022-11-27,83
2022-11-20,50
2022-11-13,30
