Semaine,Value
2023-10-29,38
2023-10-22,38
2023-10-15,100
2023-10-08,84
2023-10-01,17
2023-09-24,21
2023-09-17,38
2023-09-10,14
2023-09-03,27
2023-08-27,57
2023-08-20,17
2023-08-13,23
2023-08-06,34
2023-07-30,43
2023-07-23,0
2023-07-16,33
2023-07-09,65
2023-07-02,42
2023-06-25,20
2023-06-18,33
2023-06-11,29
2023-06-04,15
2023-05-28,23
2023-05-21,43
2023-05-14,0
2023-05-07,0
2023-04-30,0
2023-04-23,12
2023-04-16,26
2023-04-09,40
2023-04-02,39
2023-03-26,15
2023-03-19,17
2023-03-12,22
2023-03-05,7
2023-02-26,47
2023-02-19,22
2023-02-12,30
2023-02-05,27
2023-01-29,8
2023-01-22,34
2023-01-15,25
2023-01-08,16
2023-01-01,8
2022-12-25,34
2022-12-18,0
2022-12-11,0
2022-12-04,31
2022-11-27,23
2022-11-20,27
2022-11-13,8
