Semaine,Value
2023-10-29,0
2023-10-22,0
2023-10-15,0
2023-10-08,0
2023-10-01,27
2023-09-24,0
2023-09-17,49
2023-09-10,0
2023-09-03,31
2023-08-27,45
2023-08-20,82
2023-08-13,88
2023-08-06,35
2023-07-30,30
2023-07-23,25
2023-07-16,0
2023-07-09,54
2023-07-02,0
2023-06-25,46
2023-06-18,20
2023-06-11,63
2023-06-04,48
2023-05-28,51
2023-05-21,0
2023-05-14,26
2023-05-07,22
2023-04-30,100
2023-04-23,29
2023-04-16,57
2023-04-09,34
2023-04-02,30
2023-03-26,0
2023-03-19,0
2023-03-12,0
2023-03-05,29
2023-02-26,0
2023-02-19,19
2023-02-12,41
2023-02-05,0
2023-01-29,53
2023-01-22,45
2023-01-15,20
2023-01-08,0
2023-01-01,32
2022-12-25,49
2022-12-18,53
2022-12-11,0
2022-12-04,0
2022-11-27,0
2022-11-20,0
2022-11-13,0
2022-11-06,35
