Semaine,Value
2023-10-29,0
2023-10-22,22
2023-10-15,25
2023-10-08,36
2023-10-01,22
2023-09-24,8
2023-09-17,18
2023-09-10,70
2023-09-03,0
2023-08-27,43
2023-08-20,12
2023-08-13,14
2023-08-06,28
2023-07-30,10
2023-07-23,27
2023-07-16,24
2023-07-09,31
2023-07-02,18
2023-06-25,11
2023-06-18,27
2023-06-11,38
2023-06-04,12
2023-05-28,26
2023-05-21,43
2023-05-14,28
2023-05-07,31
2023-04-30,9
2023-04-23,29
2023-04-16,28
2023-04-09,29
2023-04-02,23
2023-03-26,43
2023-03-19,45
2023-03-12,36
2023-03-05,18
2023-02-26,53
2023-02-19,68
2023-02-12,25
2023-02-05,35
2023-01-29,37
2023-01-22,52
2023-01-15,46
2023-01-08,37
2023-01-01,35
2022-12-25,50
2022-12-18,100
2022-12-11,22
2022-12-04,16
2022-11-27,19
2022-11-20,43
2022-11-13,26
2022-11-06,31
