Semaine,Value
2023-10-29,26
2023-10-22,27
2023-10-15,44
2023-10-08,24
2023-10-01,24
2023-09-24,28
2023-09-17,29
2023-09-10,30
2023-09-03,28
2023-08-27,35
2023-08-20,41
2023-08-13,76
2023-08-06,21
2023-07-30,30
2023-07-23,100
2023-07-16,28
2023-07-09,27
2023-07-02,31
2023-06-25,36
2023-06-18,32
2023-06-11,40
2023-06-04,23
2023-05-28,26
2023-05-21,21
2023-05-14,18
2023-05-07,28
2023-04-30,23
2023-04-23,26
2023-04-16,23
2023-04-09,30
2023-04-02,34
2023-03-26,49
2023-03-19,29
2023-03-12,26
2023-03-05,30
2023-02-26,31
2023-02-19,19
2023-02-12,28
2023-02-05,27
2023-01-29,28
2023-01-22,27
2023-01-15,26
2023-01-08,27
2023-01-01,21
2022-12-25,22
2022-12-18,21
2022-12-11,26
2022-12-04,22
2022-11-27,23
2022-11-20,21
2022-11-13,14
