Semaine,Value
2023-11-05,46
2023-10-29,45
2023-10-22,40
2023-10-15,44
2023-10-08,44
2023-10-01,44
2023-09-24,53
2023-09-17,51
2023-09-10,52
2023-09-03,47
2023-08-27,48
2023-08-20,52
2023-08-13,47
2023-08-06,37
2023-07-30,44
2023-07-23,49
2023-07-16,46
2023-07-09,56
2023-07-02,73
2023-06-25,63
2023-06-18,53
2023-06-11,76
2023-06-04,68
2023-05-28,63
2023-05-21,59
2023-05-14,81
2023-05-07,73
2023-04-30,100
2023-04-23,55
2023-04-16,55
2023-04-09,62
2023-04-02,68
2023-03-26,49
2023-03-19,52
2023-03-12,57
2023-03-05,46
2023-02-26,53
2023-02-19,45
2023-02-12,40
2023-02-05,44
2023-01-29,43
2023-01-22,44
2023-01-15,47
2023-01-08,55
2023-01-01,43
2022-12-25,45
2022-12-18,42
2022-12-11,44
2022-12-04,53
2022-11-27,49
2022-11-20,52
2022-11-13,39
