Semaine,Value
2023-10-22,46
2023-10-15,43
2023-10-08,49
2023-10-01,48
2023-09-24,32
2023-09-17,42
2023-09-10,44
2023-09-03,44
2023-08-27,19
2023-08-20,43
2023-08-13,31
2023-08-06,38
2023-07-30,37
2023-07-23,55
2023-07-16,94
2023-07-09,76
2023-07-02,72
2023-06-25,61
2023-06-18,31
2023-06-11,40
2023-06-04,13
2023-05-28,34
2023-05-21,31
2023-05-14,34
2023-05-07,72
2023-04-30,59
2023-04-23,67
2023-04-16,23
2023-04-09,38
2023-04-02,72
2023-03-26,66
2023-03-19,45
2023-03-12,47
2023-03-05,88
2023-02-26,26
2023-02-19,44
2023-02-12,36
2023-02-05,58
2023-01-29,47
2023-01-22,47
2023-01-15,42
2023-01-08,100
2023-01-01,59
2022-12-25,55
2022-12-18,76
2022-12-11,64
2022-12-04,92
2022-11-27,62
2022-11-20,69
2022-11-13,36
2022-11-06,40
