Semaine,Value
2023-10-29,21
2023-10-22,43
2023-10-15,35
2023-10-08,37
2023-10-01,15
2023-09-24,26
2023-09-17,23
2023-09-10,21
2023-09-03,32
2023-08-27,14
2023-08-20,23
2023-08-13,19
2023-08-06,16
2023-07-30,22
2023-07-23,13
2023-07-16,15
2023-07-09,32
2023-07-02,26
2023-06-25,28
2023-06-18,28
2023-06-11,8
2023-06-04,15
2023-05-28,27
2023-05-21,25
2023-05-14,15
2023-05-07,40
2023-04-30,56
2023-04-23,39
2023-04-16,22
2023-04-09,41
2023-04-02,30
2023-03-26,61
2023-03-19,72
2023-03-12,19
2023-03-05,25
2023-02-26,48
2023-02-19,21
2023-02-12,16
2023-02-05,22
2023-01-29,71
2023-01-22,44
2023-01-15,29
2023-01-08,36
2023-01-01,26
2022-12-25,58
2022-12-18,100
2022-12-11,13
2022-12-04,27
2022-11-27,25
2022-11-20,42
2022-11-13,52
