Semaine,Value
2023-11-05,46
2023-10-29,43
2023-10-22,42
2023-10-15,52
2023-10-08,64
2023-10-01,40
2023-09-24,39
2023-09-17,37
2023-09-10,39
2023-09-03,51
2023-08-27,44
2023-08-20,40
2023-08-13,56
2023-08-06,59
2023-07-30,77
2023-07-23,69
2023-07-16,72
2023-07-09,75
2023-07-02,100
2023-06-25,79
2023-06-18,62
2023-06-11,71
2023-06-04,76
2023-05-28,62
2023-05-21,51
2023-05-14,51
2023-05-07,46
2023-04-30,41
2023-04-23,44
2023-04-16,49
2023-04-09,49
2023-04-02,49
2023-03-26,50
2023-03-19,49
2023-03-12,48
2023-03-05,48
2023-02-26,61
2023-02-19,57
2023-02-12,65
2023-02-05,54
2023-01-29,62
2023-01-22,69
2023-01-15,63
2023-01-08,74
2023-01-01,76
2022-12-25,82
2022-12-18,51
2022-12-11,51
2022-12-04,54
2022-11-27,59
2022-11-20,63
2022-11-13,59
