Semaine,Value
2023-10-29,37
2023-10-22,45
2023-10-15,41
2023-10-08,32
2023-10-01,38
2023-09-24,35
2023-09-17,38
2023-09-10,33
2023-09-03,42
2023-08-27,40
2023-08-20,32
2023-08-13,42
2023-08-06,45
2023-07-30,40
2023-07-23,56
2023-07-16,80
2023-07-09,100
2023-07-02,97
2023-06-25,93
2023-06-18,71
2023-06-11,49
2023-06-04,47
2023-05-28,43
2023-05-21,42
2023-05-14,47
2023-05-07,42
2023-04-30,39
2023-04-23,28
2023-04-16,34
2023-04-09,44
2023-04-02,31
2023-03-26,41
2023-03-19,43
2023-03-12,36
2023-03-05,38
2023-02-26,45
2023-02-19,55
2023-02-12,54
2023-02-05,48
2023-01-29,36
2023-01-22,49
2023-01-15,52
2023-01-08,51
2023-01-01,67
2022-12-25,91
2022-12-18,96
2022-12-11,60
2022-12-04,36
2022-11-27,29
2022-11-20,44
2022-11-13,36
