Semaine,Value
2023-10-29,81
2023-10-22,48
2023-10-15,35
2023-10-08,36
2023-10-01,14
2023-09-24,46
2023-09-17,33
2023-09-10,26
2023-09-03,16
2023-08-27,59
2023-08-20,14
2023-08-13,51
2023-08-06,66
2023-07-30,52
2023-07-23,99
2023-07-16,76
2023-07-09,88
2023-07-02,62
2023-06-25,41
2023-06-18,61
2023-06-11,100
2023-06-04,48
2023-05-28,33
2023-05-21,48
2023-05-14,25
2023-05-07,58
2023-04-30,37
2023-04-23,43
2023-04-16,32
2023-04-09,74
2023-04-02,76
2023-03-26,44
2023-03-19,40
2023-03-12,50
2023-03-05,0
2023-02-26,42
2023-02-19,35
2023-02-12,0
2023-02-05,49
2023-01-29,28
2023-01-22,41
2023-01-15,33
2023-01-08,68
2023-01-01,42
2022-12-25,29
2022-12-18,15
2022-12-11,18
2022-12-04,50
2022-11-27,38
2022-11-20,61
2022-11-13,33
2022-11-06,74
