Semaine,Value
2023-10-29,27
2023-10-22,29
2023-10-15,30
2023-10-08,30
2023-10-01,26
2023-09-24,25
2023-09-17,24
2023-09-10,26
2023-09-03,30
2023-08-27,28
2023-08-20,26
2023-08-13,28
2023-08-06,29
2023-07-30,28
2023-07-23,30
2023-07-16,32
2023-07-09,30
2023-07-02,32
2023-06-25,31
2023-06-18,30
2023-06-11,34
2023-06-04,42
2023-05-28,48
2023-05-21,45
2023-05-14,64
2023-05-07,47
2023-04-30,53
2023-04-23,69
2023-04-16,89
2023-04-09,100
2023-04-02,64
2023-03-26,28
2023-03-19,26
2023-03-12,27
2023-03-05,25
2023-02-26,27
2023-02-19,22
2023-02-12,22
2023-02-05,25
2023-01-29,24
2023-01-22,25
2023-01-15,25
2023-01-08,29
2023-01-01,34
2022-12-25,35
2022-12-18,39
2022-12-11,32
2022-12-04,35
2022-11-27,28
2022-11-20,34
2022-11-13,25
