Semaine,Value
2023-10-29,0
2023-10-22,19
2023-10-15,23
2023-10-08,55
2023-10-01,36
2023-09-24,47
2023-09-17,27
2023-09-10,14
2023-09-03,22
2023-08-27,37
2023-08-20,23
2023-08-13,32
2023-08-06,43
2023-07-30,20
2023-07-23,0
2023-07-16,25
2023-07-09,14
2023-07-02,44
2023-06-25,23
2023-06-18,61
2023-06-11,43
2023-06-04,28
2023-05-28,56
2023-05-21,24
2023-05-14,24
2023-05-07,15
2023-04-30,23
2023-04-23,22
2023-04-16,43
2023-04-09,53
2023-04-02,0
2023-03-26,28
2023-03-19,100
2023-03-12,28
2023-03-05,25
2023-02-26,0
2023-02-19,19
2023-02-12,37
2023-02-05,40
2023-01-29,25
2023-01-22,44
2023-01-15,50
2023-01-08,19
2023-01-01,50
2022-12-25,44
2022-12-18,44
2022-12-11,31
2022-12-04,0
2022-11-27,52
2022-11-20,49
2022-11-13,48
2022-11-06,34
