Semaine,Value
2023-11-05,61
2023-10-29,34
2023-10-22,39
2023-10-15,39
2023-10-08,40
2023-10-01,35
2023-09-24,45
2023-09-17,54
2023-09-10,39
2023-09-03,46
2023-08-27,39
2023-08-20,39
2023-08-13,40
2023-08-06,45
2023-07-30,41
2023-07-23,54
2023-07-16,89
2023-07-09,58
2023-07-02,49
2023-06-25,44
2023-06-18,66
2023-06-11,55
2023-06-04,52
2023-05-28,49
2023-05-21,63
2023-05-14,56
2023-05-07,58
2023-04-30,73
2023-04-23,69
2023-04-16,100
2023-04-09,60
2023-04-02,47
2023-03-26,61
2023-03-19,59
2023-03-12,62
2023-03-05,47
2023-02-26,58
2023-02-19,76
2023-02-12,73
2023-02-05,73
2023-01-29,76
2023-01-22,54
2023-01-15,75
2023-01-08,83
2023-01-01,44
2022-12-25,55
2022-12-18,49
2022-12-11,43
2022-12-04,61
2022-11-27,52
2022-11-20,52
2022-11-13,75
