Semaine,Value
2023-10-29,32
2023-10-22,14
2023-10-15,29
2023-10-08,20
2023-10-01,28
2023-09-24,27
2023-09-17,16
2023-09-10,20
2023-09-03,21
2023-08-27,15
2023-08-20,15
2023-08-13,17
2023-08-06,16
2023-07-30,17
2023-07-23,21
2023-07-16,26
2023-07-09,18
2023-07-02,42
2023-06-25,25
2023-06-18,38
2023-06-11,22
2023-06-04,22
2023-05-28,28
2023-05-21,100
2023-05-14,14
2023-05-07,24
2023-04-30,20
2023-04-23,23
2023-04-16,22
2023-04-09,22
2023-04-02,26
2023-03-26,20
2023-03-19,25
2023-03-12,24
2023-03-05,22
2023-02-26,17
2023-02-19,24
2023-02-12,25
2023-02-05,21
2023-01-29,20
2023-01-22,17
2023-01-15,13
2023-01-08,24
2023-01-01,25
2022-12-25,46
2022-12-18,43
2022-12-11,36
2022-12-04,37
2022-11-27,25
2022-11-20,24
2022-11-13,24
2022-11-06,23
