Semaine,Value
2023-11-05,20
2023-10-29,19
2023-10-22,15
2023-10-15,15
2023-10-08,20
2023-10-01,25
2023-09-24,14
2023-09-17,17
2023-09-10,16
2023-09-03,18
2023-08-27,20
2023-08-20,25
2023-08-13,100
2023-08-06,28
2023-07-30,18
2023-07-23,19
2023-07-16,18
2023-07-09,19
2023-07-02,21
2023-06-25,21
2023-06-18,29
2023-06-11,20
2023-06-04,21
2023-05-28,23
2023-05-21,19
2023-05-14,19
2023-05-07,16
2023-04-30,16
2023-04-23,20
2023-04-16,19
2023-04-09,20
2023-04-02,26
2023-03-26,19
2023-03-19,15
2023-03-12,16
2023-03-05,15
2023-02-26,14
2023-02-19,17
2023-02-12,16
2023-02-05,17
2023-01-29,19
2023-01-22,21
2023-01-15,27
2023-01-08,28
2023-01-01,27
2022-12-25,55
2022-12-18,54
2022-12-11,40
2022-12-04,39
2022-11-27,29
2022-11-20,40
