Semaine,Value
2023-10-29,0
2023-10-22,73
2023-10-15,51
2023-10-08,59
2023-10-01,52
2023-09-24,55
2023-09-17,51
2023-09-10,87
2023-09-03,45
2023-08-27,47
2023-08-20,30
2023-08-13,57
2023-08-06,35
2023-07-30,46
2023-07-23,36
2023-07-16,68
2023-07-09,45
2023-07-02,74
2023-06-25,48
2023-06-18,48
2023-06-11,53
2023-06-04,43
2023-05-28,64
2023-05-21,79
2023-05-14,75
2023-05-07,68
2023-04-30,53
2023-04-23,69
2023-04-16,49
2023-04-09,29
2023-04-02,54
2023-03-26,47
2023-03-19,39
2023-03-12,44
2023-03-05,72
2023-02-26,59
2023-02-19,47
2023-02-12,59
2023-02-05,84
2023-01-29,72
2023-01-22,52
2023-01-15,82
2023-01-08,87
2023-01-01,83
2022-12-25,60
2022-12-18,52
2022-12-11,76
2022-12-04,72
2022-11-27,100
2022-11-20,54
2022-11-13,71
2022-11-06,96
