Semaine,Value
2023-10-29,0
2023-10-22,0
2023-10-15,40
2023-10-08,0
2023-10-01,0
2023-09-24,20
2023-09-17,25
2023-09-10,34
2023-09-03,29
2023-08-27,64
2023-08-20,46
2023-08-13,21
2023-08-06,53
2023-07-30,0
2023-07-23,94
2023-07-16,37
2023-07-09,77
2023-07-02,37
2023-06-25,19
2023-06-18,35
2023-06-11,0
2023-06-04,0
2023-05-28,0
2023-05-21,63
2023-05-14,100
2023-05-07,48
2023-04-30,39
2023-04-23,0
2023-04-16,48
2023-04-09,0
2023-04-02,19
2023-03-26,54
2023-03-19,0
2023-03-12,0
2023-03-05,17
2023-02-26,0
2023-02-19,31
2023-02-12,19
2023-02-05,0
2023-01-29,0
2023-01-22,24
2023-01-15,29
2023-01-08,32
2023-01-01,21
2022-12-25,41
2022-12-18,0
2022-12-11,38
2022-12-04,61
2022-11-27,0
2022-11-20,0
2022-11-13,72
