Semaine,Value
2023-10-29,0
2023-10-22,55
2023-10-15,25
2023-10-08,0
2023-10-01,0
2023-09-24,0
2023-09-17,55
2023-09-10,20
2023-09-03,56
2023-08-27,0
2023-08-20,0
2023-08-13,0
2023-08-06,0
2023-07-30,30
2023-07-23,17
2023-07-16,33
2023-07-09,0
2023-07-02,44
2023-06-25,0
2023-06-18,0
2023-06-11,0
2023-06-04,22
2023-05-28,31
2023-05-21,37
2023-05-14,0
2023-05-07,50
2023-04-30,12
2023-04-23,0
2023-04-16,0
2023-04-09,0
2023-04-02,30
2023-03-26,42
2023-03-19,0
2023-03-12,36
2023-03-05,0
2023-02-26,100
2023-02-19,13
2023-02-12,12
2023-02-05,0
2023-01-29,0
2023-01-22,14
2023-01-15,20
2023-01-08,18
2023-01-01,0
2022-12-25,0
2022-12-18,0
2022-12-11,22
2022-12-04,22
2022-11-27,19
2022-11-20,18
2022-11-13,20
2022-11-06,11
