Semaine,Value
2023-10-29,0
2023-10-22,0
2023-10-15,17
2023-10-08,15
2023-10-01,0
2023-09-24,27
2023-09-17,27
2023-09-10,14
2023-09-03,21
2023-08-27,11
2023-08-20,12
2023-08-13,0
2023-08-06,8
2023-07-30,7
2023-07-23,14
2023-07-16,19
2023-07-09,0
2023-07-02,24
2023-06-25,21
2023-06-18,18
2023-06-11,29
2023-06-04,45
2023-05-28,40
2023-05-21,47
2023-05-14,100
2023-05-07,91
2023-04-30,6
2023-04-23,0
2023-04-16,13
2023-04-09,6
2023-04-02,16
2023-03-26,0
2023-03-19,0
2023-03-12,0
2023-03-05,17
2023-02-26,23
2023-02-19,17
2023-02-12,14
2023-02-05,12
2023-01-29,29
2023-01-22,14
2023-01-15,5
2023-01-08,10
2023-01-01,20
2022-12-25,8
2022-12-18,14
2022-12-11,0
2022-12-04,0
2022-11-27,9
2022-11-20,14
2022-11-13,13
