Semaine,Value
2023-11-05,5
2023-10-29,5
2023-10-22,7
2023-10-15,6
2023-10-08,6
2023-10-01,5
2023-09-24,6
2023-09-17,5
2023-09-10,6
2023-09-03,17
2023-08-27,9
2023-08-20,6
2023-08-13,5
2023-08-06,5
2023-07-30,6
2023-07-23,6
2023-07-16,6
2023-07-09,8
2023-07-02,7
2023-06-25,7
2023-06-18,7
2023-06-11,8
2023-06-04,8
2023-05-28,10
2023-05-21,9
2023-05-14,8
2023-05-07,11
2023-04-30,12
2023-04-23,8
2023-04-16,8
2023-04-09,9
2023-04-02,11
2023-03-26,11
2023-03-19,15
2023-03-12,30
2023-03-05,23
2023-02-26,17
2023-02-19,13
2023-02-12,11
2023-02-05,12
2023-01-29,16
2023-01-22,16
2023-01-15,23
2023-01-08,29
2023-01-01,36
2022-12-25,42
2022-12-18,52
2022-12-11,70
2022-12-04,97
2022-11-27,100
2022-11-20,39
2022-11-13,4
