Semaine,Value
2023-10-29,0
2023-10-22,34
2023-10-15,32
2023-10-08,56
2023-10-01,55
2023-09-24,19
2023-09-17,55
2023-09-10,54
2023-09-03,34
2023-08-27,41
2023-08-20,76
2023-08-13,82
2023-08-06,61
2023-07-30,76
2023-07-23,59
2023-07-16,80
2023-07-09,47
2023-07-02,79
2023-06-25,70
2023-06-18,58
2023-06-11,54
2023-06-04,41
2023-05-28,41
2023-05-21,56
2023-05-14,68
2023-05-07,46
2023-04-30,69
2023-04-23,59
2023-04-16,48
2023-04-09,61
2023-04-02,45
2023-03-26,66
2023-03-19,44
2023-03-12,46
2023-03-05,74
2023-02-26,59
2023-02-19,85
2023-02-12,63
2023-02-05,49
2023-01-29,65
2023-01-22,66
2023-01-15,54
2023-01-08,86
2023-01-01,83
2022-12-25,40
2022-12-18,39
2022-12-11,65
2022-12-04,56
2022-11-27,66
2022-11-20,100
2022-11-13,65
2022-11-06,71
