Semaine,Value
2023-10-29,0
2023-10-22,13
2023-10-15,17
2023-10-08,36
2023-10-01,15
2023-09-24,41
2023-09-17,45
2023-09-10,0
2023-09-03,32
2023-08-27,20
2023-08-20,41
2023-08-13,29
2023-08-06,0
2023-07-30,93
2023-07-23,0
2023-07-16,43
2023-07-09,0
2023-07-02,0
2023-06-25,38
2023-06-18,28
2023-06-11,44
2023-06-04,54
2023-05-28,19
2023-05-21,38
2023-05-14,46
2023-05-07,46
2023-04-30,15
2023-04-23,22
2023-04-16,20
2023-04-09,0
2023-04-02,16
2023-03-26,58
2023-03-19,21
2023-03-12,19
2023-03-05,100
2023-02-26,45
2023-02-19,54
2023-02-12,45
2023-02-05,18
2023-01-29,0
2023-01-22,29
2023-01-15,28
2023-01-08,0
2023-01-01,20
2022-12-25,59
2022-12-18,44
2022-12-11,27
2022-12-04,42
2022-11-27,0
2022-11-20,14
2022-11-13,22
2022-11-06,23
