Semaine,Value
2023-11-05,62
2023-10-29,55
2023-10-22,63
2023-10-15,63
2023-10-08,99
2023-10-01,88
2023-09-24,95
2023-09-17,92
2023-09-10,100
2023-09-03,95
2023-08-27,63
2023-08-20,75
2023-08-13,85
2023-08-06,84
2023-07-30,40
2023-07-23,39
2023-07-16,64
2023-07-09,35
2023-07-02,33
2023-06-25,32
2023-06-18,26
2023-06-11,25
2023-06-04,20
2023-05-28,28
2023-05-21,26
2023-05-14,25
2023-05-07,54
2023-04-30,47
2023-04-23,38
2023-04-16,23
2023-04-09,29
2023-04-02,29
2023-03-26,38
2023-03-19,25
2023-03-12,25
2023-03-05,33
2023-02-26,54
2023-02-19,32
2023-02-12,20
2023-02-05,21
2023-01-29,27
2023-01-22,26
2023-01-15,27
2023-01-08,31
2023-01-01,24
2022-12-25,38
2022-12-18,30
2022-12-11,29
2022-12-04,30
2022-11-27,37
2022-11-20,42
2022-11-13,19
