Semaine,Value
2023-11-05,41
2023-10-29,37
2023-10-22,49
2023-10-15,46
2023-10-08,70
2023-10-01,100
2023-09-24,68
2023-09-17,94
2023-09-10,69
2023-09-03,62
2023-08-27,48
2023-08-20,26
2023-08-13,31
2023-08-06,31
2023-07-30,43
2023-07-23,43
2023-07-16,37
2023-07-09,49
2023-07-02,33
2023-06-25,24
2023-06-18,37
2023-06-11,53
2023-06-04,56
2023-05-28,53
2023-05-21,56
2023-05-14,61
2023-05-07,62
2023-04-30,43
2023-04-23,45
2023-04-16,50
2023-04-09,51
2023-04-02,57
2023-03-26,38
2023-03-19,41
2023-03-12,50
2023-03-05,41
2023-02-26,33
2023-02-19,37
2023-02-12,49
2023-02-05,59
2023-01-29,38
2023-01-22,37
2023-01-15,50
2023-01-08,52
2023-01-01,47
2022-12-25,49
2022-12-18,42
2022-12-11,45
2022-12-04,46
2022-11-27,50
2022-11-20,45
