Semaine,Value
2023-10-29,27
2023-10-22,2
2023-10-15,4
2023-10-08,0
2023-10-01,0
2023-09-24,8
2023-09-17,0
2023-09-10,2
2023-09-03,5
2023-08-27,0
2023-08-20,3
2023-08-13,2
2023-08-06,5
2023-07-30,3
2023-07-23,3
2023-07-16,3
2023-07-09,0
2023-07-02,3
2023-06-25,3
2023-06-18,0
2023-06-11,0
2023-06-04,7
2023-05-28,6
2023-05-21,2
2023-05-14,0
2023-05-07,4
2023-04-30,0
2023-04-23,0
2023-04-16,5
2023-04-09,3
2023-04-02,0
2023-03-26,8
2023-03-19,2
2023-03-12,0
2023-03-05,0
2023-02-26,2
2023-02-19,2
2023-02-12,0
2023-02-05,5
2023-01-29,3
2023-01-22,0
2023-01-15,0
2023-01-08,0
2023-01-01,6
2022-12-25,20
2022-12-18,100
2022-12-11,3
2022-12-04,6
2022-11-27,5
2022-11-20,0
2022-11-13,0
2022-11-06,8
