Semaine,Value
2023-10-29,0
2023-10-22,57
2023-10-15,12
2023-10-08,26
2023-10-01,11
2023-09-24,12
2023-09-17,0
2023-09-10,22
2023-09-03,17
2023-08-27,0
2023-08-20,20
2023-08-13,0
2023-08-06,25
2023-07-30,26
2023-07-23,51
2023-07-16,10
2023-07-09,11
2023-07-02,22
2023-06-25,0
2023-06-18,9
2023-06-11,26
2023-06-04,33
2023-05-28,13
2023-05-21,18
2023-05-14,0
2023-05-07,19
2023-04-30,21
2023-04-23,12
2023-04-16,24
2023-04-09,32
2023-04-02,28
2023-03-26,34
2023-03-19,28
2023-03-12,29
2023-03-05,63
2023-02-26,55
2023-02-19,100
2023-02-12,12
2023-02-05,24
2023-01-29,28
2023-01-22,43
2023-01-15,41
2023-01-08,63
2023-01-01,46
2022-12-25,0
2022-12-18,0
2022-12-11,13
2022-12-04,0
2022-11-27,17
2022-11-20,0
2022-11-13,15
