Semaine,Value
2023-11-05,51
2023-10-29,46
2023-10-22,46
2023-10-15,51
2023-10-08,60
2023-10-01,47
2023-09-24,52
2023-09-17,56
2023-09-10,50
2023-09-03,65
2023-08-27,64
2023-08-20,65
2023-08-13,85
2023-08-06,77
2023-07-30,76
2023-07-23,80
2023-07-16,79
2023-07-09,76
2023-07-02,79
2023-06-25,83
2023-06-18,77
2023-06-11,88
2023-06-04,91
2023-05-28,66
2023-05-21,68
2023-05-14,65
2023-05-07,62
2023-04-30,63
2023-04-23,70
2023-04-16,52
2023-04-09,53
2023-04-02,58
2023-03-26,61
2023-03-19,54
2023-03-12,60
2023-03-05,60
2023-02-26,58
2023-02-19,70
2023-02-12,57
2023-02-05,63
2023-01-29,59
2023-01-22,68
2023-01-15,80
2023-01-08,100
2023-01-01,72
2022-12-25,77
2022-12-18,69
2022-12-11,72
2022-12-04,73
2022-11-27,75
2022-11-20,60
2022-11-13,67
