Semaine,Value
2023-11-05,5
2023-10-29,6
2023-10-22,5
2023-10-15,8
2023-10-08,6
2023-10-01,4
2023-09-24,4
2023-09-17,4
2023-09-10,5
2023-09-03,5
2023-08-27,4
2023-08-20,4
2023-08-13,5
2023-08-06,5
2023-07-30,5
2023-07-23,4
2023-07-16,4
2023-07-09,5
2023-07-02,5
2023-06-25,5
2023-06-18,6
2023-06-11,7
2023-06-04,4
2023-05-28,5
2023-05-21,5
2023-05-14,5
2023-05-07,5
2023-04-30,4
2023-04-23,6
2023-04-16,16
2023-04-09,5
2023-04-02,5
2023-03-26,6
2023-03-19,7
2023-03-12,9
2023-03-05,8
2023-02-26,12
2023-02-19,18
2023-02-12,8
2023-02-05,17
2023-01-29,24
2023-01-22,32
2023-01-15,100
2023-01-08,5
2023-01-01,5
2022-12-25,5
2022-12-18,5
2022-12-11,4
2022-12-04,5
2022-11-27,5
2022-11-20,7
2022-11-13,7
