Semaine,Value
2023-11-05,67
2023-10-29,84
2023-10-22,41
2023-10-15,69
2023-10-08,41
2023-10-01,78
2023-09-24,34
2023-09-17,48
2023-09-10,53
2023-09-03,50
2023-08-27,40
2023-08-20,60
2023-08-13,61
2023-08-06,25
2023-07-30,33
2023-07-23,21
2023-07-16,71
2023-07-09,33
2023-07-02,63
2023-06-25,43
2023-06-18,48
2023-06-11,33
2023-06-04,44
2023-05-28,92
2023-05-21,58
2023-05-14,100
2023-05-07,81
2023-04-30,75
2023-04-23,44
2023-04-16,54
2023-04-09,51
2023-04-02,75
2023-03-26,58
2023-03-19,43
2023-03-12,30
2023-03-05,26
2023-02-26,72
2023-02-19,52
2023-02-12,58
2023-02-05,36
2023-01-29,66
2023-01-22,97
2023-01-15,26
2023-01-08,49
2023-01-01,64
2022-12-25,46
2022-12-18,53
2022-12-11,48
2022-12-04,44
2022-11-27,65
2022-11-20,74
2022-11-13,80
