Semaine,Value
2023-10-29,100
2023-10-22,28
2023-10-15,26
2023-10-08,53
2023-10-01,10
2023-09-24,11
2023-09-17,13
2023-09-10,28
2023-09-03,31
2023-08-27,41
2023-08-20,19
2023-08-13,9
2023-08-06,19
2023-07-30,36
2023-07-23,0
2023-07-16,14
2023-07-09,18
2023-07-02,0
2023-06-25,34
2023-06-18,0
2023-06-11,0
2023-06-04,43
2023-05-28,16
2023-05-21,45
2023-05-14,15
2023-05-07,14
2023-04-30,28
2023-04-23,11
2023-04-16,23
2023-04-09,0
2023-04-02,20
2023-03-26,33
2023-03-19,0
2023-03-12,51
2023-03-05,16
2023-02-26,32
2023-02-19,18
2023-02-12,23
2023-02-05,0
2023-01-29,25
2023-01-22,13
2023-01-15,11
2023-01-08,0
2023-01-01,14
2022-12-25,15
2022-12-18,37
2022-12-11,22
2022-12-04,38
2022-11-27,22
2022-11-20,37
2022-11-13,10
2022-11-06,18
