Semaine,Value
2023-10-29,82
2023-10-22,91
2023-10-15,64
2023-10-08,81
2023-10-01,70
2023-09-24,76
2023-09-17,71
2023-09-10,71
2023-09-03,76
2023-08-27,88
2023-08-20,90
2023-08-13,70
2023-08-06,60
2023-07-30,71
2023-07-23,58
2023-07-16,80
2023-07-09,90
2023-07-02,100
2023-06-25,67
2023-06-18,72
2023-06-11,76
2023-06-04,82
2023-05-28,80
2023-05-21,88
2023-05-14,59
2023-05-07,97
2023-04-30,78
2023-04-23,83
2023-04-16,91
2023-04-09,70
2023-04-02,70
2023-03-26,64
2023-03-19,62
2023-03-12,81
2023-03-05,92
2023-02-26,96
2023-02-19,69
2023-02-12,64
2023-02-05,57
2023-01-29,65
2023-01-22,63
2023-01-15,59
2023-01-08,58
2023-01-01,75
2022-12-25,58
2022-12-18,54
2022-12-11,62
2022-12-04,67
2022-11-27,52
2022-11-20,66
2022-11-13,65
