Semaine,Value
2023-11-05,44
2023-10-29,46
2023-10-22,48
2023-10-15,56
2023-10-08,54
2023-10-01,62
2023-09-24,57
2023-09-17,47
2023-09-10,40
2023-09-03,56
2023-08-27,100
2023-08-20,60
2023-08-13,37
2023-08-06,39
2023-07-30,36
2023-07-23,34
2023-07-16,39
2023-07-09,48
2023-07-02,56
2023-06-25,56
2023-06-18,55
2023-06-11,48
2023-06-04,50
2023-05-28,48
2023-05-21,67
2023-05-14,37
2023-05-07,34
2023-04-30,34
2023-04-23,33
2023-04-16,36
2023-04-09,41
2023-04-02,43
2023-03-26,45
2023-03-19,43
2023-03-12,46
2023-03-05,44
2023-02-26,39
2023-02-19,49
2023-02-12,44
2023-02-05,54
2023-01-29,55
2023-01-22,73
2023-01-15,49
2023-01-08,44
2023-01-01,45
2022-12-25,48
2022-12-18,47
2022-12-11,34
2022-12-04,35
2022-11-27,32
2022-11-20,51
2022-11-13,36
