Semaine,Value
2023-11-05,32
2023-10-29,50
2023-10-22,49
2023-10-15,0
2023-10-08,45
2023-10-01,61
2023-09-24,47
2023-09-17,14
2023-09-10,25
2023-09-03,59
2023-08-27,22
2023-08-20,45
2023-08-13,19
2023-08-06,62
2023-07-30,21
2023-07-23,41
2023-07-16,16
2023-07-09,55
2023-07-02,29
2023-06-25,50
2023-06-18,26
2023-06-11,35
2023-06-04,19
2023-05-28,0
2023-05-21,78
2023-05-14,58
2023-05-07,19
2023-04-30,58
2023-04-23,50
2023-04-16,53
2023-04-09,55
2023-04-02,87
2023-03-26,40
2023-03-19,64
2023-03-12,24
2023-03-05,16
2023-02-26,53
2023-02-19,26
2023-02-12,19
2023-02-05,0
2023-01-29,44
2023-01-22,20
2023-01-15,32
2023-01-08,28
2023-01-01,21
2022-12-25,47
2022-12-18,20
2022-12-11,32
2022-12-04,42
2022-11-27,71
2022-11-20,100
2022-11-13,38
