Semaine,Value
2023-11-05,41
2023-10-29,56
2023-10-22,65
2023-10-15,77
2023-10-08,100
2023-10-01,73
2023-09-24,38
2023-09-17,40
2023-09-10,38
2023-09-03,35
2023-08-27,42
2023-08-20,36
2023-08-13,37
2023-08-06,37
2023-07-30,36
2023-07-23,47
2023-07-16,38
2023-07-09,36
2023-07-02,35
2023-06-25,37
2023-06-18,51
2023-06-11,33
2023-06-04,35
2023-05-28,38
2023-05-21,35
2023-05-14,35
2023-05-07,34
2023-04-30,32
2023-04-23,32
2023-04-16,33
2023-04-09,33
2023-04-02,33
2023-03-26,36
2023-03-19,34
2023-03-12,45
2023-03-05,42
2023-02-26,42
2023-02-19,37
2023-02-12,33
2023-02-05,36
2023-01-29,36
2023-01-22,36
2023-01-15,41
2023-01-08,47
2023-01-01,34
2022-12-25,36
2022-12-18,31
2022-12-11,32
2022-12-04,32
2022-11-27,29
2022-11-20,37
2022-11-13,33
