Semaine,Value
2023-11-05,100
2023-10-29,52
2023-10-22,28
2023-10-15,29
2023-10-08,31
2023-10-01,24
2023-09-24,22
2023-09-17,25
2023-09-10,26
2023-09-03,25
2023-08-27,26
2023-08-20,27
2023-08-13,31
2023-08-06,28
2023-07-30,26
2023-07-23,30
2023-07-16,22
2023-07-09,31
2023-07-02,36
2023-06-25,30
2023-06-18,30
2023-06-11,45
2023-06-04,34
2023-05-28,48
2023-05-21,43
2023-05-14,42
2023-05-07,38
2023-04-30,31
2023-04-23,25
2023-04-16,29
2023-04-09,29
2023-04-02,25
2023-03-26,25
2023-03-19,27
2023-03-12,30
2023-03-05,40
2023-02-26,24
2023-02-19,25
2023-02-12,26
2023-02-05,26
2023-01-29,24
2023-01-22,29
2023-01-15,34
2023-01-08,34
2023-01-01,38
2022-12-25,33
2022-12-18,39
2022-12-11,24
2022-12-04,33
2022-11-27,29
2022-11-20,33
2022-11-13,27
