Semaine,Value
2023-11-05,66
2023-10-29,100
2023-10-22,46
2023-10-15,41
2023-10-08,41
2023-10-01,40
2023-09-24,35
2023-09-17,29
2023-09-10,32
2023-09-03,39
2023-08-27,31
2023-08-20,32
2023-08-13,35
2023-08-06,33
2023-07-30,36
2023-07-23,40
2023-07-16,45
2023-07-09,38
2023-07-02,39
2023-06-25,38
2023-06-18,36
2023-06-11,46
2023-06-04,44
2023-05-28,41
2023-05-21,35
2023-05-14,44
2023-05-07,46
2023-04-30,63
2023-04-23,33
2023-04-16,29
2023-04-09,36
2023-04-02,28
2023-03-26,34
2023-03-19,30
2023-03-12,34
2023-03-05,32
2023-02-26,34
2023-02-19,38
2023-02-12,41
2023-02-05,38
2023-01-29,40
2023-01-22,37
2023-01-15,35
2023-01-08,32
2023-01-01,37
2022-12-25,44
2022-12-18,42
2022-12-11,38
2022-12-04,44
2022-11-27,33
2022-11-20,40
2022-11-13,37
