Semaine,Value
2023-11-05,88
2023-10-29,29
2023-10-22,82
2023-10-15,49
2023-10-08,0
2023-10-01,0
2023-09-24,74
2023-09-17,74
2023-09-10,0
2023-09-03,0
2023-08-27,30
2023-08-20,40
2023-08-13,70
2023-08-06,31
2023-07-30,59
2023-07-23,0
2023-07-16,0
2023-07-09,23
2023-07-02,58
2023-06-25,37
2023-06-18,40
2023-06-11,96
2023-06-04,34
2023-05-28,20
2023-05-21,0
2023-05-14,0
2023-05-07,41
2023-04-30,43
2023-04-23,0
2023-04-16,38
2023-04-09,81
2023-04-02,100
2023-03-26,26
2023-03-19,0
2023-03-12,0
2023-03-05,0
2023-02-26,33
2023-02-19,0
2023-02-12,21
2023-02-05,0
2023-01-29,19
2023-01-22,28
2023-01-15,0
2023-01-08,0
2023-01-01,0
2022-12-25,30
2022-12-18,44
2022-12-11,42
2022-12-04,0
2022-11-27,0
2022-11-20,0
2022-11-13,22
