Semaine,Value
2023-10-29,11
2023-10-22,12
2023-10-15,13
2023-10-08,6
2023-10-01,15
2023-09-24,12
2023-09-17,10
2023-09-10,17
2023-09-03,12
2023-08-27,12
2023-08-20,22
2023-08-13,12
2023-08-06,0
2023-07-30,13
2023-07-23,20
2023-07-16,13
2023-07-09,16
2023-07-02,28
2023-06-25,21
2023-06-18,12
2023-06-11,20
2023-06-04,19
2023-05-28,20
2023-05-21,28
2023-05-14,16
2023-05-07,15
2023-04-30,16
2023-04-23,11
2023-04-16,13
2023-04-09,20
2023-04-02,17
2023-03-26,22
2023-03-19,25
2023-03-12,32
2023-03-05,46
2023-02-26,37
2023-02-19,100
2023-02-12,28
2023-02-05,25
2023-01-29,54
2023-01-22,59
2023-01-15,35
2023-01-08,26
2023-01-01,29
2022-12-25,23
2022-12-18,19
2022-12-11,21
2022-12-04,18
2022-11-27,14
2022-11-20,21
2022-11-13,14
