Semaine,Value
2023-10-29,54
2023-10-22,48
2023-10-15,49
2023-10-08,50
2023-10-01,50
2023-09-24,83
2023-09-17,52
2023-09-10,51
2023-09-03,48
2023-08-27,50
2023-08-20,54
2023-08-13,71
2023-08-06,50
2023-07-30,69
2023-07-23,72
2023-07-16,71
2023-07-09,76
2023-07-02,63
2023-06-25,54
2023-06-18,46
2023-06-11,47
2023-06-04,53
2023-05-28,44
2023-05-21,45
2023-05-14,55
2023-05-07,50
2023-04-30,46
2023-04-23,51
2023-04-16,57
2023-04-09,57
2023-04-02,53
2023-03-26,45
2023-03-19,46
2023-03-12,52
2023-03-05,46
2023-02-26,46
2023-02-19,54
2023-02-12,78
2023-02-05,57
2023-01-29,56
2023-01-22,68
2023-01-15,64
2023-01-08,100
2023-01-01,82
2022-12-25,83
2022-12-18,68
2022-12-11,53
2022-12-04,53
2022-11-27,50
2022-11-20,51
2022-11-13,55
