Semaine,Value
2023-11-05,100
2023-10-29,0
2023-10-22,24
2023-10-15,0
2023-10-08,0
2023-10-01,0
2023-09-24,0
2023-09-17,0
2023-09-10,29
2023-09-03,32
2023-08-27,0
2023-08-20,45
2023-08-13,0
2023-08-06,89
2023-07-30,62
2023-07-23,41
2023-07-16,0
2023-07-09,0
2023-07-02,0
2023-06-25,36
2023-06-18,58
2023-06-11,0
2023-06-04,32
2023-05-28,0
2023-05-21,0
2023-05-14,0
2023-05-07,58
2023-04-30,73
2023-04-23,0
2023-04-16,0
2023-04-09,63
2023-04-02,34
2023-03-26,61
2023-03-19,0
2023-03-12,0
2023-03-05,22
2023-02-26,0
2023-02-19,55
2023-02-12,48
2023-02-05,53
2023-01-29,0
2023-01-22,26
2023-01-15,0
2023-01-08,76
2023-01-01,0
2022-12-25,62
2022-12-18,0
2022-12-11,0
2022-12-04,0
2022-11-27,0
2022-11-20,31
2022-11-13,0
