Semaine,Value
2023-10-22,61
2023-10-15,55
2023-10-08,81
2023-10-01,73
2023-09-24,75
2023-09-17,81
2023-09-10,67
2023-09-03,76
2023-08-27,59
2023-08-20,69
2023-08-13,69
2023-08-06,77
2023-07-30,65
2023-07-23,79
2023-07-16,62
2023-07-09,50
2023-07-02,41
2023-06-25,52
2023-06-18,52
2023-06-11,56
2023-06-04,65
2023-05-28,57
2023-05-21,50
2023-05-14,57
2023-05-07,54
2023-04-30,54
2023-04-23,69
2023-04-16,51
2023-04-09,44
2023-04-02,66
2023-03-26,54
2023-03-19,81
2023-03-12,83
2023-03-05,55
2023-02-26,64
2023-02-19,69
2023-02-12,70
2023-02-05,69
2023-01-29,63
2023-01-22,58
2023-01-15,62
2023-01-08,68
2023-01-01,68
2022-12-25,78
2022-12-18,86
2022-12-11,100
2022-12-04,69
2022-11-27,71
2022-11-20,56
2022-11-13,68
2022-11-06,63
