Semaine,Value
2023-10-22,27
2023-10-15,30
2023-10-08,31
2023-10-01,75
2023-09-24,22
2023-09-17,17
2023-09-10,23
2023-09-03,9
2023-08-27,5
2023-08-20,25
2023-08-13,18
2023-08-06,100
2023-07-30,30
2023-07-23,21
2023-07-16,20
2023-07-09,23
2023-07-02,25
2023-06-25,18
2023-06-18,29
2023-06-11,33
2023-06-04,32
2023-05-28,27
2023-05-21,31
2023-05-14,22
2023-05-07,23
2023-04-30,13
2023-04-23,24
2023-04-16,20
2023-04-09,23
2023-04-02,27
2023-03-26,22
2023-03-19,6
2023-03-12,11
2023-03-05,34
2023-02-26,16
2023-02-19,22
2023-02-12,30
2023-02-05,23
2023-01-29,21
2023-01-22,32
2023-01-15,14
2023-01-08,17
2023-01-01,12
2022-12-25,17
2022-12-18,5
2022-12-11,20
2022-12-04,10
2022-11-27,21
2022-11-20,20
2022-11-13,26
2022-11-06,16
