Semaine,Value
2023-10-29,63
2023-10-22,50
2023-10-15,84
2023-10-08,41
2023-10-01,44
2023-09-24,42
2023-09-17,31
2023-09-10,31
2023-09-03,32
2023-08-27,30
2023-08-20,33
2023-08-13,42
2023-08-06,27
2023-07-30,38
2023-07-23,34
2023-07-16,36
2023-07-09,36
2023-07-02,33
2023-06-25,35
2023-06-18,35
2023-06-11,42
2023-06-04,33
2023-05-28,47
2023-05-21,40
2023-05-14,54
2023-05-07,42
2023-04-30,35
2023-04-23,36
2023-04-16,50
2023-04-09,49
2023-04-02,51
2023-03-26,34
2023-03-19,42
2023-03-12,46
2023-03-05,52
2023-02-26,48
2023-02-19,56
2023-02-12,100
2023-02-05,60
2023-01-29,62
2023-01-22,47
2023-01-15,41
2023-01-08,32
2023-01-01,51
2022-12-25,38
2022-12-18,33
2022-12-11,36
2022-12-04,36
2022-11-27,32
2022-11-20,41
2022-11-13,37
2022-11-06,36
