Semaine,Value
2023-10-29,36
2023-10-22,37
2023-10-15,34
2023-10-08,36
2023-10-01,33
2023-09-24,38
2023-09-17,51
2023-09-10,66
2023-09-03,57
2023-08-27,55
2023-08-20,54
2023-08-13,56
2023-08-06,79
2023-07-30,60
2023-07-23,76
2023-07-16,100
2023-07-09,80
2023-07-02,68
2023-06-25,43
2023-06-18,35
2023-06-11,39
2023-06-04,39
2023-05-28,39
2023-05-21,32
2023-05-14,32
2023-05-07,43
2023-04-30,34
2023-04-23,27
2023-04-16,29
2023-04-09,27
2023-04-02,30
2023-03-26,36
2023-03-19,29
2023-03-12,25
2023-03-05,33
2023-02-26,30
2023-02-19,38
2023-02-12,80
2023-02-05,45
2023-01-29,62
2023-01-22,60
2023-01-15,52
2023-01-08,35
2023-01-01,34
2022-12-25,35
2022-12-18,27
2022-12-11,35
2022-12-04,49
2022-11-27,32
2022-11-20,42
2022-11-13,40
