Semaine,Value
2023-10-22,71
2023-10-15,64
2023-10-08,79
2023-10-01,57
2023-09-24,63
2023-09-17,74
2023-09-10,77
2023-09-03,45
2023-08-27,39
2023-08-20,37
2023-08-13,56
2023-08-06,89
2023-07-30,38
2023-07-23,49
2023-07-16,60
2023-07-09,41
2023-07-02,38
2023-06-25,38
2023-06-18,40
2023-06-11,38
2023-06-04,36
2023-05-28,43
2023-05-21,39
2023-05-14,48
2023-05-07,32
2023-04-30,28
2023-04-23,46
2023-04-16,41
2023-04-09,36
2023-04-02,46
2023-03-26,38
2023-03-19,49
2023-03-12,63
2023-03-05,32
2023-02-26,44
2023-02-19,42
2023-02-12,39
2023-02-05,42
2023-01-29,39
2023-01-22,68
2023-01-15,75
2023-01-08,71
2023-01-01,100
2022-12-25,67
2022-12-18,67
2022-12-11,47
2022-12-04,34
2022-11-27,43
2022-11-20,43
2022-11-13,41
2022-11-06,44
