Semaine,Value
2023-10-29,26
2023-10-22,22
2023-10-15,26
2023-10-08,21
2023-10-01,27
2023-09-24,26
2023-09-17,24
2023-09-10,19
2023-09-03,22
2023-08-27,19
2023-08-20,18
2023-08-13,20
2023-08-06,13
2023-07-30,19
2023-07-23,16
2023-07-16,14
2023-07-09,13
2023-07-02,18
2023-06-25,15
2023-06-18,16
2023-06-11,18
2023-06-04,24
2023-05-28,25
2023-05-21,63
2023-05-14,67
2023-05-07,86
2023-04-30,100
2023-04-23,94
2023-04-16,76
2023-04-09,83
2023-04-02,75
2023-03-26,65
2023-03-19,62
2023-03-12,51
2023-03-05,57
2023-02-26,61
2023-02-19,46
2023-02-12,52
2023-02-05,50
2023-01-29,47
2023-01-22,47
2023-01-15,41
2023-01-08,43
2023-01-01,27
2022-12-25,33
2022-12-18,17
2022-12-11,21
2022-12-04,27
2022-11-27,24
2022-11-20,24
2022-11-13,22
2022-11-06,18
