Semaine,Value
2023-11-05,41
2023-10-29,23
2023-10-22,33
2023-10-15,100
2023-10-08,57
2023-10-01,33
2023-09-24,19
2023-09-17,21
2023-09-10,27
2023-09-03,29
2023-08-27,25
2023-08-20,44
2023-08-13,42
2023-08-06,58
2023-07-30,22
2023-07-23,21
2023-07-16,40
2023-07-09,35
2023-07-02,15
2023-06-25,84
2023-06-18,84
2023-06-11,27
2023-06-04,40
2023-05-28,0
2023-05-21,22
2023-05-14,0
2023-05-07,14
2023-04-30,22
2023-04-23,27
2023-04-16,20
2023-04-09,38
2023-04-02,12
2023-03-26,36
2023-03-19,30
2023-03-12,37
2023-03-05,22
2023-02-26,41
2023-02-19,24
2023-02-12,35
2023-02-05,29
2023-01-29,42
2023-01-22,12
2023-01-15,36
2023-01-08,20
2023-01-01,23
2022-12-25,28
2022-12-18,21
2022-12-11,18
2022-12-04,30
2022-11-27,30
2022-11-20,13
2022-11-13,8
