Semaine,Value
2023-11-05,3
2023-10-29,2
2023-10-22,4
2023-10-15,3
2023-10-08,3
2023-10-01,28
2023-09-24,18
2023-09-17,5
2023-09-10,11
2023-09-03,11
2023-08-27,13
2023-08-20,25
2023-08-13,22
2023-08-06,15
2023-07-30,6
2023-07-23,20
2023-07-16,76
2023-07-09,19
2023-07-02,9
2023-06-25,14
2023-06-18,100
2023-06-11,57
2023-06-04,65
2023-05-28,14
2023-05-21,24
2023-05-14,29
2023-05-07,8
2023-04-30,13
2023-04-23,6
2023-04-16,12
2023-04-09,33
2023-04-02,70
2023-03-26,18
2023-03-19,20
2023-03-12,13
2023-03-05,39
2023-02-26,24
2023-02-19,32
2023-02-12,30
2023-02-05,16
2023-01-29,17
2023-01-22,23
2023-01-15,4
2023-01-08,4
2023-01-01,4
2022-12-25,4
2022-12-18,3
2022-12-11,7
2022-12-04,7
2022-11-27,3
2022-11-20,6
