Semaine,Value
2023-11-05,42
2023-10-29,46
2023-10-22,44
2023-10-15,46
2023-10-08,40
2023-10-01,39
2023-09-24,38
2023-09-17,45
2023-09-10,44
2023-09-03,52
2023-08-27,100
2023-08-20,45
2023-08-13,41
2023-08-06,36
2023-07-30,36
2023-07-23,36
2023-07-16,36
2023-07-09,36
2023-07-02,37
2023-06-25,34
2023-06-18,35
2023-06-11,42
2023-06-04,39
2023-05-28,44
2023-05-21,48
2023-05-14,55
2023-05-07,47
2023-04-30,50
2023-04-23,63
2023-04-16,47
2023-04-09,46
2023-04-02,44
2023-03-26,50
2023-03-19,48
2023-03-12,52
2023-03-05,56
2023-02-26,90
2023-02-19,75
2023-02-12,79
2023-02-05,95
2023-01-29,68
2023-01-22,52
2023-01-15,53
2023-01-08,44
2023-01-01,42
2022-12-25,45
2022-12-18,40
2022-12-11,43
2022-12-04,46
2022-11-27,49
2022-11-20,47
2022-11-13,47
