Semaine,Value
2023-11-05,22
2023-10-29,15
2023-10-22,17
2023-10-15,17
2023-10-08,12
2023-10-01,29
2023-09-24,21
2023-09-17,22
2023-09-10,15
2023-09-03,22
2023-08-27,14
2023-08-20,17
2023-08-13,15
2023-08-06,17
2023-07-30,25
2023-07-23,19
2023-07-16,39
2023-07-09,27
2023-07-02,27
2023-06-25,23
2023-06-18,29
2023-06-11,29
2023-06-04,22
2023-05-28,21
2023-05-21,25
2023-05-14,24
2023-05-07,35
2023-04-30,37
2023-04-23,85
2023-04-16,100
2023-04-09,30
2023-04-02,41
2023-03-26,23
2023-03-19,29
2023-03-12,25
2023-03-05,37
2023-02-26,19
2023-02-19,21
2023-02-12,21
2023-02-05,21
2023-01-29,23
2023-01-22,25
2023-01-15,25
2023-01-08,39
2023-01-01,40
2022-12-25,43
2022-12-18,27
2022-12-11,26
2022-12-04,25
2022-11-27,13
2022-11-20,25
2022-11-13,19
